NRScode,Station,Latitude,Longitude,SampleDateLocal,StationDepth_m,Year,Month,Day,Time_24hr,ZoopAbundance_m3,CopeAbundance_m3,Biomass_mgm3,AvgTotalLengthCopepod_mm,HerbivoreCarnivoreCopepodRatio,NoCopepodSpecies_Sample,ShannonCopepodDiversity,CopepodEvenness,PhytoBiomassCarbon_pg_L,AbundancePhyto_cells_L,DiatomDinoflagellateRatio,AvgCellVol_um3,NoPhytoSpecies_Sample,ShannonPhytoDiversity,PhytoEvenness,NoDiatomSpecies_Sample,ShannonDiatomDiversity,DiatomEvenness,NoDinoSpecies_Sample,ShannonDinoDiversity,DinoflagellateEvenness,CTD_SST_C,CTDChlF_mgm3,Silicate_umol_L,Phosphate_umol_L,Ammonium_umol_L,Nitrate_umol_L,Nitrite_umol_L,Oxygen_umol_L,TCO2_umol_kg,TAlkalinity_umol_kg,Salinity_umol_L,Chla_mgm3
MAI20170921,Maria Island,-42.59667,148.23333,2017-09-22 09:15:00,86,2017,9,22,09:15:00,381.9223,329.1134,14.25371,1.03048840480433,,21,2.20415518691324,0.723974032709519,30286018.387637,255666.67,0.371713633202013,1050.20288155255,10,1.7582869170952,0.763614305697125,5,1.12149640745484,0.696824896934793,1,0,,11.97541,0.33101,0.911111111111111,0.343333333333333,0.08,3.06666666666667,0.285555555555556,271.522222222222,2102.12333333333,2325.91833333333,35.2414444444444,
ROT20180719,Rottnest Island,-32,115.41667,2018-07-19 09:35:00,50,2018,7,19,09:35:00,3434.1591,2970.508,12.57357,0.632269020079917,0.944444370258381,30,2.85397781148801,0.83910972849605,18452696.5665278,252880.28,0.964761789021675,1888.65780823142,24,2.41925587115856,0.761238166596343,21,2.34624348749213,0.770644176709224,,,,20.816475,0.66365,2.06,0.12,0.092,0.08,,224.8,2027.42,2322.66,35.329,
DAR20190214_0630,Darwin,-12.4,130.76805,2019-02-14 16:00:00,25,2019,2,14,16:00:00,,,8.17513,,,,,,,,,,,,,,,,,,,,,10.6333333333333,0.6,0.13,4,0.756666666666667,,1982.72,2254.24333333333,34.107,
PHB20180724,Port Hacking,-34.11923,151.22667,2018-07-25 09:33:00,100,2018,7,25,09:33:00,2602.7291,2150.0807,6.05417,0.548481709891811,0.976190500236408,23,2.0757006952587,0.662001124005774,27066199.4277147,106842.12,0.912899373031592,6217.44721968517,11,1.19467681219791,0.498218927969988,9,1.12135673967819,0.510351445748733,1,0,,17.5982,1.595,0.93,0.247,0.079,2.64,0.246,,2073.18,2339.19666666667,35.6891,
DAR20190529,Darwin,-12.4,130.76805,2019-05-30 08:39:00,25,2019,5,30,08:39:00,15054.6107,11164.661,93.93976,0.696967208265468,0.976525834249012,14,1.7694747078011,0.670494986199889,27591046.2788757,23316.59,0.981538468603549,39540.5218151225,16,2.42079260705855,0.87311637230601,14,2.3173931008824,0.878113967012702,,,,27.82809,0.31697,6.7,0.2,0.143333333333333,0.133333333333333,0.103333333333333,,1985.99,2282.10666666667,34.6796666666667,
YON20180621,Yongala,-19.30847,147.61842,2018-06-21 11:30:00,28.9,2018,6,21,11:30:00,4038.4749,3359.5019,21.86859,0.619204263714565,0.842553195585768,16,2.03477405559296,0.733889609833373,19040643.766395,133074.05,0.899607197490212,3040.181446693,18,1.92961541705946,0.667601118018113,16,1.80314703237657,0.650347820400833,,,,22.72809,1.20841,0.8,0.045,0.015,0,0.005,,1995.065,2301.495,35.5915,
DAR20190723_0630,Darwin,-12.4,130.76805,2019-07-23 16:00:00,25,2019,7,23,16:00:00,6289.5938,4900.3261,33.24138,0.504270828038879,0.98581561000559,12,1.63136174152022,0.656508260243659,17884294.6057083,34030,0.977585654819084,15775.4708954048,13,1.62554820046771,0.633754501132322,12,1.49873601580412,0.603135741912875,,,,25.1281222222222,0.651288888888889,5.93333333333333,0.243333333333333,0.0766666666666667,0.233333333333333,0.106666666666667,,2027.23,2318.42333333333,35.2296666666667,
PHB20191028,Port Hacking,-34.11923,151.22667,2019-10-29 09:30:00,100,2019,10,29,09:30:00,1821.2034,717.8722,6.02588,0.576575997092519,0.955357081990864,18,2.42993025383394,0.84069817219728,1195361426.0206,313382.49,0.980761300865207,197359.390260072,13,1.69569654902563,0.661103325136921,10,1.64749435009722,0.715497705214007,2,0.0622214688494992,0.0897666045459996,,,1.43,0.337,0.051,1.89,0.138,,2085.31333333333,2332.44666666667,35.5736,
YON20200212,Yongala,-19.30847,147.61842,2020-02-13 09:47:00,28.9,2020,2,13,09:47:00,7766.2979,5889.3294,33.71743,0.523147267029073,0.98859317438877,16,1.94615215700562,0.70192601643184,,219533.36,0.94494915337194,3854.90269616208,18,2.12890018774656,0.736548916910307,16,2.1187191286473,0.764166394984013,2,0.693147180559945,1,29.82447,0.15393,1.15,0.0525,0.0175,0,0.0075,,1985.185,2292.75,35.09925,
YON20191202,Yongala,-19.30847,147.61842,2019-12-03 09:45:00,28.9,2019,12,3,09:45:00,6029.4227,3730.8157,22.50866,0.490396058422232,0.986725657737443,22,2.40641449251648,0.778512275010003,,302518.89,0.905491681284255,13261.4628066479,19,2.36840537035624,0.804365581054333,17,2.36502894037995,0.834751447624489,2,0.693147180559945,1,27.5398,0.0950555555555556,1.075,0.06,,0,0.015,,2014.8125,2325.595,35.5885,
NSI20200122,North Stradbroke,-27.345,153.562,2020-01-22 10:35:00,60,2020,1,22,10:35:00,2732.6101,2057.4945,22.25308,0.645776895904459,0.954314594173649,39,3.07524094533233,0.839412910816216,29728836.4842362,72900,0.93730407523511,11669.9757333996,11,1.31862482528005,0.549909264277917,10,1.30021790194618,0.564677460087051,1,0,,26.45148,0.36655,1.04285714285714,0.265714285714286,,2.67142857142857,0.137142857142857,,2041.94,2328.124,35.4997142857143,
NSI20190322,North Stradbroke,-27.345,153.562,2019-03-22 10:50:00,60,2019,3,22,10:50:00,2372.5484,1549.5505,16.11918,0.619786203822184,0.980891731733743,29,2.7951616455535,0.830090905783212,18580783.889554,167280.73,0.918561157262089,2383.59537837817,20,1.88642186459012,0.629703088371164,18,1.81878986600332,0.629258108765625,1,0,,26.79828,0.29438,2.18571428571429,0.304285714285714,0.0342857142857143,3.27142857142857,0.204285714285714,,2039.678,2319.636,35.4536666666667,
NSI20200917,North Stradbroke,-27.345,153.562,2020-09-17 10:20:00,60,2020,9,17,10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAR20181030,Darwin,-12.4,130.76805,2018-10-31 08:26:00,25,2018,10,31,08:26:00,,,,,,,,,10135008.4552069,5819.21,0.982638496018103,72473.6389195519,15,2.4535826299177,0.906032919522343,14,2.37799537156117,0.901077572235936,,,,30.89969,0.51009,6.8,0.32,0.986666666666667,0.166666666666667,0.0966666666666667,,2029.61666666667,2323.30666666667,35.032,
PHB20200831,Port Hacking,-34.11923,151.22667,2020-09-01 09:44:00,100,2020,9,1,09:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROT20180620,Rottnest Island,-32,115.41667,2018-06-20 09:56:00,50,2018,6,20,09:56:00,3009.8005,2176.8009,15.90557,0.686302765085321,0.955357092135327,27,2.89041149942626,0.876988642623692,32184978.4682007,482208.77,0.845642252539238,1710.17020703079,21,1.49447353362452,0.490872891954126,19,1.44632911386406,0.491207025887665,,,,21.3922875,0.819775,2.13333333333333,0.12,0.128333333333333,0.15,,222.266666666667,2038.0975,2325.5625,35.4061666666667,
DAR20191105,Darwin,-12.4,130.76805,2019-11-06 07:38:00,25,2019,11,6,07:38:00,18913.598,10654.5842,41.06691,0.722739156414326,0.94360901270689,25,2.32573254595563,0.72252943962225,,22885.66,0.923693517826558,25744.5707650603,19,1.67851705165881,0.570063453016096,17,1.6694376468336,0.589238240860297,2,0.693147180559945,1,30.17446,0.41263,5.23333333333333,0.22,0.193333333333333,0.2,0.103333333333333,,2040.5,2332.02666666667,35.5993333333333,
DAR20200203_2130,Darwin,-12.4,130.76805,2020-02-04 07:00:00,25,2020,2,4,07:00:00,21265.0585,17257.2316,60.1174,0.687134983351532,0.994047619799054,12,1.62134698670439,0.652478026425143,,,,,,,,,,,,,,,,3.95,0.32,0.25,0.4,0.145,,1964.86,2249.67,34.1456666666667,
DAR20200204_0030,Darwin,-12.4,130.76805,2020-02-04 10:00:00,25,2020,2,4,10:00:00,,,74.89921,,,,,,,,,,,,,,,,,,,,,4.26666666666667,0.216666666666667,0.14,0.5,0.196666666666667,,1964.96333333333,2250.20666666667,34.258,
ROT20191218,Rottnest Island,-32,115.41667,2019-12-18 09:15:00,50,2019,12,18,09:15:00,5265.1853,3536.3182,17.38296,0.776801824463963,,25,2.13124692017627,0.662109082839048,4968996.4941887,129616.55,0.959495770312018,596.33915688534,19,1.2022276738877,0.408304496168588,13,1.11743918463547,0.435657406406404,5,1.44514024418718,0.897916119051505,21.7639,0.06692,1.58333333333333,0.09,0.0333333333333333,0.0833333333333333,0.0133333333333333,230.2,2058.985,2350.29,35.8116666666667,
NSI20180817,North Stradbroke,-27.345,153.562,2018-08-17 10:20:00,60,2018,8,17,10:20:00,2276.1033,1575.2692,11.82416,0.576934344502041,0.984126913592316,20,2.64142446344224,0.881729147414291,130304060.922489,359293.63,0.978963258220965,7201.67217725149,17,1.94383553279048,0.68608865508432,16,1.91291172592564,0.689937065162816,1,0,,20.89003,0.33603,0.357142857142857,0.155714285714286,0.0542857142857143,1.11428571428571,0.0557142857142857,,2044.054,2338.698,35.625,
NSI20190821,North Stradbroke,-27.345,153.562,2019-08-21 10:40:00,60,2019,8,21,10:40:00,1494.2559,1093.0444,10.04314,0.695508560679808,0.950248778354262,36,3.07926173063213,0.859284346899189,19633239.9177689,121797.49,0.977252082499692,3265.78070066826,12,1.394463844989,0.56117353346371,12,1.394463844989,0.56117353346371,,,,20.85842,0.28636,0.957142857142857,0.277142857142857,0.258571428571429,2.74285714285714,0.0342857142857143,,2056.21,2331.556,35.5665714285714,
DAR20190723_0030,Darwin,-12.4,130.76805,2019-07-23 10:00:00,25,2019,7,23,10:00:00,,,74.98762,,,,,,,,,,,,,,,,,,,,,6.2,0.27,0.0666666666666667,0.1,0.116666666666667,,2031.17,2322.70333333333,35.2403333333333,
DAR20190723_0330,Darwin,-12.4,130.76805,2019-07-23 13:00:00,25,2019,7,23,13:00:00,,,44.43279,,,,,,,,,,,,,,,,,,,25.0936444444444,0.5831,6.2,0.23,0.0366666666666667,0.133333333333333,0.09,,2031.08333333333,2320.99666666667,35.243,
DAR20180509,Darwin,-12.4,130.76805,2018-05-10 07:02:00,25,2018,5,10,07:02:00,9791.1807,7492.574,16.84171,0.698195728611514,0.976331348273576,16,1.53324177199766,0.553000075236207,12489628.3932715,24593.73,0.971444138608111,13093.8659511708,16,1.91894154927816,0.692111864224848,14,1.83465845078131,0.695194617484412,,,,29.64421,,5.2,0.173333333333333,0.09,0.133333333333333,0.04,,1933.48,2210.43666666667,33.0766666666667,
YON20181011,Yongala,-19.30847,147.61842,2018-10-11 10:54:00,28.9,2018,10,11,10:54:00,6471.4622,4402.716,20.98804,0.462097456866046,,12,1.56890682074761,0.631374551185439,31928114.2314395,125613.99,0.829816468614531,9129.64906431376,20,2.44336941578827,0.815616748318293,17,2.39701346418644,0.846040581170888,2,0.693147180559945,1,24.78878,1.24554444444444,1.025,0.0675,0.0175,0,0.01,,2000.7,2320.8675,35.52475,
MAI20191015,Maria Island,-42.59667,148.23333,2019-10-16 09:40:00,86,2019,10,16,09:40:00,8699.3429,2093.5007,32.86418,0.930653223808332,,21,2.09423173939885,0.687868715779553,144916143.076723,451800.91,0.980581199375828,8873.12016315133,11,1.63958383557511,0.683759567890426,6,1.47721629194099,0.824450110246899,4,1.2406842919534,0.894964537655,13.05844,0.20857,1.55555555555556,0.425555555555556,0.887777777777778,3.2,0.171111111111111,,2100.93,2323.53166666667,35.2518888888889,
YON20181213,Yongala,-19.30847,147.61842,2018-12-13 10:30:00,28.9,2018,12,13,10:30:00,7412.1221,4300.1627,12.27809,0.610022452359278,0.953642363177438,19,2.26944622016337,0.770756750681872,14656668.9095305,136128.17,0.180399207838232,2630.91917314052,16,2.61214582391579,0.94213245656053,13,2.4578319180476,0.958237990507561,2,0.693147180559945,1,27.58375,1.21012222222222,1.35,0.0525,0.175,0.25,0.0125,,1992.5475,2306.3175,35.3305,
MAI20190106,Maria Island,-42.59667,148.23333,2019-01-07 08:50:00,86,2019,1,7,08:50:00,9110.4395,1193.5075,18.43747,0.667026061841895,,15,2.01865799672531,0.745428572891188,88030476.2119177,76269.4,0.353808618872559,36762.4478502774,13,2.14874014176536,0.837731994791473,8,1.80206804370798,0.866611543333994,2,0.410116318288409,0.591672778582327,,,0.7,0.246666666666667,0.288888888888889,1.64444444444444,0.143333333333333,245.633333333333,2080.42666666667,2326.68333333333,35.3188888888889,
NSI20200625,North Stradbroke,-27.345,153.562,2020-06-25 10:35:00,60,2020,6,25,10:35:00,,,14.17099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6104285714286,
YON20200611,Yongala,-19.30847,147.61842,2020-06-12 09:09:00,28.9,2020,6,12,09:09:00,,,40.80366,,,,,,,,,,,,,,,,,,,23.2625333333333,0.127777777777778,,,,,,,,,,
KAI20200527,Kangaroo Island,-35.83217,136.44733,2020-05-28 08:30:00,110,2020,5,28,08:30:00,,,3.97482,,,,,,,,,,,,,,,,,,,17.4493666666667,0.365466666666667,0.325,0.12875,,0.3,0.12875,,,,,
ROT20190221,Rottnest Island,-32,115.41667,2019-02-21 09:30:00,50,2019,2,21,09:30:00,3214.121,2498.9986,8.74649,0.592674099465804,0.9512194516355,16,2.16746449819142,0.781747570710912,1778136.87470447,42663.02,0.813951697105592,898.598527336332,3,0.764771148528943,0.696124698783503,2,0.42933415813669,0.61939826082804,1,0,,21.5421444444444,0.266488888888889,1.01666666666667,0.0883333333333333,0.0516666666666667,0.166666666666667,0.03,227.083333333333,2064,2359.8475,35.9495,
YON20200802,Yongala,-19.30847,147.61842,2020-08-03 09:15:00,28.9,2020,8,3,09:15:00,,,,,,,,,,,,,,,,,,,,,,22.60985,0.069575,,,,,,,,,,
MAI20200810,Maria Island,-42.59667,148.23333,2020-08-10 10:05:00,86,2020,8,10,10:05:00,,,,,,,,,8408313.47939404,226658.33,0.0594011437472907,413.217587034208,13,2.10284200575687,0.819837631351131,6,1.56506157303602,0.873477495118412,3,0.206192050633232,0.187684092704995,12.87455,0.33805,1.46666666666667,0.438888888888889,0.0633333333333333,4.32222222222222,0.22,,,,35.308,
NSI20190618,North Stradbroke,-27.345,153.562,2019-06-18 10:00:00,60,2019,6,18,10:00:00,1777.8024,1340.5851,5.00871,0.612252273900915,0.98429317922208,30,3.01491240357515,0.886426768358198,15709766.1011902,145760.98,,1972.0782882581,9,1.30657539569245,0.594648088852373,9,1.30657539569245,0.594648088852373,,,,23.08982,0.22997,0.9,0.21,0.635714285714286,2.1,0.0771428571428572,,2035.026,2326.72,35.4975714285714,
KAI20190909,Kangaroo Island,-35.83217,136.44733,2019-09-10 07:50:00,110,2019,9,10,07:50:00,3285.239,1937.9019,1.20234,0.66798357517478,0.975155311685553,25,2.16144844832374,0.671491715096603,7689020.77691555,159445,0.228491596405501,484.560568495787,18,2.23106252284346,0.771894659138034,5,1.07693135932942,0.669135075674142,9,1.97986618029453,0.901075930387961,14.49885,0.3642375,0.7125,0.1325,0.07375,0.05,0.0125,,2125.925,2370.27666666667,36.094375,
ROT20190819,Rottnest Island,-32,115.41667,2019-08-19 08:31:00,50,2019,8,19,08:31:00,4089.827,3174.9976,13.23044,0.639283924497231,0.946808459113161,28,2.91313544544585,0.874236691220575,6432045.6509713,229050,0.846153846153846,317.028897879193,9,1.26234110906193,0.574516197425899,6,1.18960003040358,0.663928418313927,1,0,,19.606225,0.3668625,2.5,0.116666666666667,0.295,0.2,0.0433333333333333,225.266666666667,2044.06,2332.6975,35.5053333333333,
PHB20110829,Port Hacking,-34.11923,151.22667,2011-08-29 10:03:00,100,2011,8,29,10:03:00,412.5705,322.9836,3.56814,0.66099682326318,0.942445893879315,30,2.77789145556502,0.816739266748309,29960287.5338263,443177,0.774984471542058,1432.8588183051,20,2.44744700838156,0.816977882165028,20,2.44744700838156,0.816977882165028,,,,18.54835,0.752825,1.5,0.354,0.151,4.04,,,2070.21333333333,2327.56,35.4998,
ROT20121126,Rottnest Island,-32,115.41667,2012-11-26 11:02:00,50,2012,11,26,11:02:00,7528.4286,5783.8449,11.11189,0.73932067179049,0.996323522875842,16,1.47234195463345,0.531035109110609,59806216.7682118,84555.01,0.90225522878758,84337.5897338966,16,1.81453302652235,0.65445444972326,13,1.72518679646549,0.672600724629069,1,0,,20.1078888888889,0.144688888888889,1.38333333333333,0.0233333333333333,0.0766666666666667,0.133333333333333,,,2044.3875,2334.5075,35.5858333333333,
KAI20100215,Kangaroo Island,-35.83217,136.44733,2010-02-16 06:30:00,110,2010,2,16,06:30:00,,,,,,,,,,,,,,,,,,,,,,19.0032,,0.99,0.378,0.517,3.26,,,2104.64714285714,2333.01428571429,35.5061,
NIN20120509,Ningaloo,-21.99,113.779,2012-05-09 10:50:00,30,2012,5,9,10:50:00,1977.5097,1329.656,25.84341,0.798047372536276,0.995833268897829,22,2.43696407741679,0.788395537812528,3798277.37328991,28272.66,0.523808141503866,3809.17102817056,3,0.600210348658026,0.546335003575906,3,0.600210348658026,0.546335003575906,,,,27.1837888888889,0.393088888888889,3.71666666666667,0.06,0.113333333333333,0.216666666666667,,,1956.4525,2267.1925,34.6258333333333,
NSI20121114,North Stradbroke,-27.345,153.562,2012-11-14 10:45:00,60,2012,11,14,10:45:00,2890.1359,1906.3963,19.54619,0.683432480760368,0.980988663759987,40,3.1012901931077,0.840713347151818,51924608.1229277,216660.57,0.982151804348426,7108.10722402748,13,1.51533686948765,0.590786272282325,12,1.50020863581718,0.603728367802135,,,,24.00649,0.20642,0.671428571428572,0.235714285714286,0.204285714285714,1.77142857142857,,,2027.532,2322.91,35.4877142857143,
NIN20121107,Ningaloo,-21.99,113.779,2012-11-07 12:00:00,30,2012,11,7,12:00:00,3168.5408,2497.6507,8.19011,0.692234199522513,0.963824278667071,18,1.87504527101114,0.64872114318469,4120883.40743142,76050,0.756756756756757,770.238945839822,9,1.3885209428798,0.631943114601039,8,1.36655690316102,0.657174955760995,,,,22.9850666666667,0.477577777777778,3.65,0.15,0.0416666666666667,1.18333333333333,,,2002.4025,2296.3425,34.9401666666667,
YON20100909,Yongala,-19.30847,147.61842,2010-09-09 11:00:00,28.9,2010,9,9,11:00:00,2488.1163,1390.951,9.42564,0.569694154482255,0.96314525974597,23,2.21350652356273,0.705951397491829,12730565.3981442,241522,0.333853895540517,1324.9340396734,8,1.76015342561481,0.846454872779405,8,1.76015342561481,0.846454872779405,,,,24.44555,0.07708,1.2,0.1,0.0225,0,,,1976.13,2297.765,35.23675,
NSI20091015,North Stradbroke,-27.345,153.562,2009-10-15 10:10:00,60,2009,10,15,10:10:00,2555.7928,1549.5497,29.14568,0.771236647732553,0.954545733041232,30,2.6387091951608,0.775817719191371,109086507.086343,466805,0.978477234621925,6259.58083994388,13,1.7336901579337,0.6759159407535,13,1.7336901579337,0.6759159407535,,,,23.1337888888889,0.292144444444444,0.385714285714286,0.148571428571429,0.488571428571429,0.771428571428571,,,2013.33,2317.95,,
YON20100817,Yongala,-19.30847,147.61842,2010-08-17 10:15:00,28.9,2010,8,17,10:15:00,2489.0238,1281.2354,7.41266,0.631989687169203,0.939078728969194,25,2.65633590021557,0.825237146364394,7672817.05331743,206790,0.141210374639769,469.441333236617,6,1.20238409325755,0.671063339643226,6,1.20238409325755,0.671063339643226,,,,23.01909,0.648555555555556,1,0.1225,0.035,0,,,1983.6075,2307,35.31075,
MAI20100330,Maria Island,-42.59667,148.23333,2010-03-30 11:40:00,86,2010,3,30,11:40:00,331.5303,258.2778,7.06379,0.95263719907318,0.966480147917478,27,1.9322843048182,0.586280323746966,18003082.4095274,348161,0.98502294924481,996.504280376033,14,0.425714480383388,0.161313085398358,13,0.415525286456066,0.162001360864021,,,,18.0181666666667,0.230755555555556,1.5,0.353333333333333,0.0533333333333333,3.37777777777778,,228.411111111111,2080.81666666667,2325.11833333333,35.4168888888889,
KAI20101120,Kangaroo Island,-35.83217,136.44733,2010-11-21 05:00:00,110,2010,11,21,05:00:00,174.0953,163.2144,1.13515,0.597695292937873,0.995110450782283,13,2.15788310989121,0.84129657515999,31971692.6460265,518096,0.790132084701936,1092.78262435919,7,0.43349541311022,0.222772574222233,6,0.424898784865281,0.237140527042026,1,0,,15.8065,0.24091,0.2,0.224285714285714,0.712857142857143,0.857142857142857,,,2107.91,2360.282,35.9421666666667,
ROT20110324,Rottnest Island,-32,115.41667,2011-03-24 09:35:00,50,2011,3,24,09:35:00,1509.2789,1037.7695,4.62864,0.691996158054808,0.988009507803993,30,2.51361819742866,0.73903920160031,25927727.7043117,348785,0.97143523376472,1897.59159275772,13,1.9758622701924,0.770331883724933,11,1.93248773803209,0.805909982789554,2,0.636514168294813,0.918295834054489,23.95098,0.18451,1.45,0.0683333333333333,0.08,0.366666666666667,,,2024.19,2326.0175,35.5368333333333,
ESP20111130,Esperance,-33.93333,121.85,2011-11-30 14:38:00,50,2011,11,30,14:38:00,9493.0501,6978.3347,11.21405,0.79150339507218,0.996376805246355,21,2.48996966780225,0.817852296619682,13028583.5078123,247251,0.204869857262804,1606.0559020186,11,2.25160281359261,0.938991305890089,7,1.76445865875303,0.906752379913136,4,1.3177277922981,0.950539675595014,18.90326,0.19821,0,0.0316666666666667,,0.1,,1.1,2035.525,2324.2275,35.437,
YON20100224,Yongala,-19.30847,147.61842,2010-02-24 10:58:00,28.9,2010,2,24,10:58:00,2849.4555,2230.6001,35.6488,0.736805453005601,0.977777809728435,22,2.25791242361849,0.730469560896954,13681203.0159954,237960,0.393956876036634,1217.10458816608,10,2.03070783654073,0.881925207767329,10,2.03070783654073,0.881925207767329,,,,28.9204222222222,0.112588888888889,1.975,0.015,0.015,0,,,1925.3675,2245.7375,34.3925,
