NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Acanthostomella,Actiniscus,Actinocyclus,Actinoptychus,Akashiwo,Alexandrium,Amphidinium,Amphiprora,Amphisolenia,Amphora,Amphorides,Anabaena,Ascampbelliella,Asterionellopsis,Asteromphalus,Attheya,Bacillaria,Bacteriastrum,Bellerochea,Biddulphia,Brachidinium,Calciosolenia,Campylodiscus,Cerataulina,Ceratocorys,Ceratoperidinium,Chaetoceros,Chaetoceros (Hyalochaete),Chaetoceros (Phaeoceros),Chamaesiphon,Cladopyxis,Climacocylis,Climacodium,Cocconeis,Cochlodinium,Codonella,Codonellopsis,Corethron,Coscinodiscus,Cyclotella,Cylindrotheca,Cymatocylis,Cymatosira,Cymbella,Cyttarocylis,Dactyliosolen,Dactyliosolen cf.,Dadayiella,Detonula,Dictyocha,Dictyocysta,Dinophysis,Diploneis,Ditylum,Entomoneis,Ephemera,Epiplocylis,Epiplocyloides,Eucampia,Euglena,Eutintinnus,Eutreptiella,Favella,Fragilaria,Fragilariopsis,Goniodoma,Gonyaulax,Gossleriella,Grammatophora,Guinardia,Gymnodinium,Gyrodinium,Gyrosigma,Haslea,Helicostomella,Helicotheca,Hemiaulus,Hemidiscus,Heterocapsa,Heterosigma,Heterosigma cf.,Karenia,Kofoidinium,Laboea,Lauderia,Leptocylindrus,Licmophora,Lingulodinium,Lioloma cf.,Lithodesmium,Lyrella,Manguinea,Mastogloia,Melosira,Membraneis,Mesodinium,Mesoporos,Meuniera,Navicula,Neostreptotheca,Nitzschia,Noctiluca,Nodularia,Octactis,Odontella,Ormosella,Ornithocercus,Oxytoxum,Palmerina,Paralia,Parundella,Peridinium,Phaeocystis,Phalacroma,Planktoniella,Pleurosigma,Podolampas,Porosira,Proboscia,Pronoctiluca,Prorocentrum,Protoperidinium,Protorhabdonella,Pseudo-nitzschia,Pseudosolenia,Pterosperma,Pyrocystis,Pyrophacus,Pyrophacus cf.,Rhabdonella,Rhabdonema,Rhaphoneis,Rhizosolenia,Rotalia,Salpingella,Scrippsiella,Skeletonema,Steenstrupiella,Stephanopyxis,Striatella,Strombidium,Surirella,Synedra,Thalassionema,Thalassiosira,Thalassiothrix,Tintinnidium,Tintinnopsis,Toxarium,Triadinium,Triceratium,Trichodesmium,Trigonium,Tripos,Tripos (Amphiceratium),Tripos (Ceratium),Tripos (gametes),Tripos (Tripoceratium),Tryblionella,Undella,Vorticella,Xystonella,Xystonellopsis
ROT20100723,Rottnest Island,-32,115.41667,2010-07-23 12:02:00,2010,7,23,12:02:00,0,0,339291.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2788977.94,0,0,0,0,0,0,0,0,0,0,0,0,0,110400,0,0,0,0,10970656.72,0,0,0,0,0,0,0,0,739184.71,0,0,0,0,0,0,0,0,0,0,0,0,0,288000,45955178.52,0,7464417.84,0,0,0,2290219.11,346360.3,0,0,0,0,0,0,0,0,33929.17,0,0,0,0,0,0,0,0,0,50936169.47,0,0,0,0,0,0,0,0,0,0,0,169645.86,0,0,0,0,-999,0,0,144000,0,0,0,0,0,0,0,501200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16728000,0,0,0,0,0,0,0,27482.63,0,0,0,420973.06,0,0,0,0,0,0,0
MAI20100722,Maria Island,-42.59667,148.23333,2010-07-22 11:10:00,2010,7,22,11:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120165.82,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,269300,0,0,0,0,0,0,0,0,0,0,0,240331.64,42281.61,0,0,0,0,0,0,34500,270176.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20100711,North Stradbroke,-27.345,153.562,2010-07-12 08:45:00,2010,7,12,08:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133581160.78,0,0,0,0,0,42918596.17,0,0,30717587.37,0,0,0,0,0,139900421.94,0,0,0,0,0,0,0,1405000,0,0,0,0,330605311.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628124509.48,0,0,0,0,0,19753139.82,2987357.57,0,0,0,0,0,0,0,0,14069915.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,498000,0,0,68556169.68,0,423784.78,0,0,8078600,0,0,0,0,0,0,0,0,65415443.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47522.05,0,9900000,0,0,0,0,0,0,0,0,0
PHB20100702,Port Hacking,-34.11923,151.22667,2010-07-02 11:35:00,2010,7,2,11:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548018.96,0,0,0,0,0,914045.61,0,0,508607.72,0,0,0,0,0,0,0,0,0,0,0,0,0,49000,0,0,0,0,17827317.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9226849.83,0,0,0,0,317496.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3675660.3,0,0,0,0,0,0,0,0,77754.35,0,0,0,0,-999,0,0,132000,0,0,2986473.99,0,182206.98,841290.57,0,73400,0,0,0,0,0,0,0,0,995255.71,0,0,0,0,0,0,0,0,0,0,0,775972.73,0,0,0,0,0,0,12596.21,0,0,0,0,0,0,0,0,0,0,0
ESP20100629,Esperance,-33.93333,121.85,2010-06-29 10:05:00,2010,6,29,10:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120667.98,0,0,0,0,0,0,0,0,11918234.28,0,0,0,0,0,0,0,0,0,0,1524718.35,0,0,46800,0,0,0,0,5942439.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187331440.91,0,2695484.22,0,0,0,0,5642786.51,0,0,0,0,0,0,0,0,479367.36,0,0,0,0,0,0,0,408406.7,0,0,0,0,0,0,0,654497916.67,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,5176554.92,0,131030.48,110433171.68,0,382800,18378301.5,0,0,0,0,0,8580000,0,44140596.13,0,0,0,0,0,80156621.65,0,0,0,0,0,0,0,0,0,0,0,0,14886.42,0,4680000,0,0,0,0,0,0,0,0,0
NSI20100618,North Stradbroke,-27.345,153.562,2010-06-18 12:30:00,2010,6,18,12:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29556078.72,0,0,0,0,0,0,0,0,124642583.25,0,0,0,0,0,84008001.55,0,0,0,0,0,0,0,1280000,0,0,0,0,274266417.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172831432.26,0,0,0,0,0,0,11545343.25,0,0,0,0,0,0,0,0,11274381.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271433.38,0,0,0,0,0,26546435.5,0,0,0,0,5760000,0,0,0,0,0,0,0,0,72382233.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114510.96,0,480000,0,0,0,0,0,0,0,0,0
ROT20100617,Rottnest Island,-32,115.41667,2010-06-17 10:05:00,2010,6,17,10:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763532.03,12028500,0,0,0,0,0,0,0,6998410.08,0,0,0,0,0,0,58080.15,0,0,0,0,4241146.5,0,118800,0,0,0,0,17027373.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103743.16,0,0,0,396000,41489408.34,0,2591811.75,0,0,0,18894307.66,2150320.18,0,0,0,0,0,0,0,883572.19,949059.61,0,0,0,0,0,0,0,0,0,0,0,0,1743582.45,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,1782000,0,17318014.88,0,0,0,0,0,495000,0,0,0,0,0,0,0,0,2261944.8,0,0,0,0,0,38536837.33,0,0,0,0,0,389557.16,0,0,0,0,0,0,28627.74,14400000,0,0,438513.6,0,0,0,0,0,0,0
MAI20100615,Maria Island,-42.59667,148.23333,2010-06-15 11:10:00,2010,6,15,11:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35400,0,0,0,0,2856941.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530143.31,0,0,0,0,0,0,0,0,0,0,0,180248.73,0,0,0,0,-999,0,0,0,0,0,0,0,51181.74,0,0,60600,0,0,0,0,0,0,0,0,0,0,0,0,197040.52,0,0,0,0,0,0,0,78539.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20100527,Maria Island,-42.59667,148.23333,2010-05-27 11:30:00,2010,5,27,11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160095.43,0,0,0,0,0,0,0,0,316106.79,0,0,0,0,0,0,0,0,0,0,0,0,0,20600,0,0,0,0,5599606.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30705900.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70233.39,0,0,0,0,0,0,0,0,3122623.17,0,108600,0,0,0,0,0,0,0,0,11390148.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560000,0,0,0,0,0,0,0,0,0
YON20100521,Yongala,-19.30847,147.61842,2010-05-21 12:56:00,2010,5,21,12:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30935362.39,0,0,0,0,0,378254308.23,0,0,89012994.25,0,0,0,0,0,0,0,0,0,0,0,11535918.48,0,349600,0,0,0,0,124791220.15,0,0,0,0,0,0,0,0,0,0,0,0,772242.09,0,0,0,0,0,0,0,0,0,0,381175397.88,0,0,0,0,0,0,28372681.04,0,0,0,0,0,0,0,302718900.02,168143154.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2332630.58,0,0,0,0,0,0,0,395274.85,0,0,7866000,0,0,144943537.83,0,0,0,0,961100,296314768.8,0,0,0,0,0,0,0,538528844.53,0,0,0,0,0,0,0,0,0,0,27531000,0,0,0,0,0,0,0,1876262.01,0,0,0,0,0,565224.4,0,0,0,0,0
NSI20100520,North Stradbroke,-27.345,153.562,2010-05-21 08:21:00,2010,5,21,08:21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17296463.57,0,0,0,0,0,23349710.6,0,0,23117217.23,0,0,0,0,0,68425872.23,0,0,0,0,0,0,0,421400,0,0,0,0,337004861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43711.22,0,0,405029490.75,0,0,0,0,0,0,6075736.89,0,0,0,0,0,0,0,9931351.39,34329076.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305023.26,0,0,0,0,0,74595483.76,0,0,0,0,6348300,0,0,0,0,0,0,0,0,177924577.97,0,0,0,0,0,0,0,0,0,0,0,439822.6,0,0,0,0,0,0,6298.1,0,8400000,0,0,0,0,0,0,0,0,0
ROT20100520,Rottnest Island,-32,115.41667,2010-05-20 10:05:00,2010,5,20,10:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153937.91,2976750,0,0,0,0,3607919.77,0,0,1068580.43,0,0,0,0,0,0,0,0,0,0,0,0,0,44200,0,0,0,0,42054184.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206084.38,0,0,0,392000,81200676.73,18430.66,0,0,0,0,4675864.02,9568203.22,0,0,0,0,0,0,0,0,531085.79,0,0,0,0,0,0,0,0,0,52081279.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,4911090.57,0,51181.74,0,0,348600,0,0,0,0,0,0,0,0,20922989.4,0,0,117809.63,0,0,0,0,0,0,0,52920,153937.91,0,0,0,0,0,0,14313.87,0,0,0,2052505.47,0,0,0,0,0,0,0
PHB20100510,Port Hacking,-34.11923,151.22667,2010-05-11 09:13:00,2010,5,11,09:13:00,0,0,353428.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693317.01,0,0,0,0,0,0,0,0,405265.11,0,0,0,0,0,67748388.35,0,0,0,0,0,0,0,245000,0,0,0,0,8570825.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5183623.5,0,0,0,2385644.91,0,0,0,0,0,0,0,0,0,590152.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33183.04,0,0,0,0,-999,0,0,3e+05,0,0,3318304.44,0,0,956012.02,0,292500,0,0,0,0,0,0,0,0,4523889.6,0,0,117809.63,0,0,0,0,0,0,0,0,235619.25,0,0,0,0,0,0,200394.17,0,0,0,0,0,0,0,0,0,0,0
MAI20100505,Maria Island,-42.59667,148.23333,2010-05-05 11:30:00,2010,5,5,11:30:00,0,0,0,0,0,0,74500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952733.8,0,0,1431151.32,0,0,0,0,0,0,0,0,0,0,0,0,0,177600,0,0,0,0,72109212.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337068243.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323826.76,0,0,0,0,0,0,0,0,0,0,0,0,3298669.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,282000,0,0,0,0,0,0,0,210200,0,0,0,0,0,0,0,0,12938324.26,0,0,0,0,0,0,1265,0,0,0,12420,587477.33,0,0,0,0,0,0,0,0,2820000,0,0,0,0,0,0,0,0,0
KAI20100419,Kangaroo Island,-35.83217,136.44733,2010-04-20 07:00:00,2010,4,20,07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744996.17,0,0,309980.68,0,0,0,0,0,35229161.94,0,0,0,0,0,0,0,66600,0,0,0,0,95079024.87,0,0,0,0,0,454483.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42326642.07,0,2177121.87,0,0,0,0,606130.52,0,0,0,0,0,0,0,0,2167859.09,0,0,0,0,0,0,0,0,0,0,0,0,2450440.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,765678.79,0,0,582200,0,0,0,0,0,0,0,0,950016.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24047.3,0,6240000,0,0,0,0,0,0,0,0,0
ROT20100416,Rottnest Island,-32,115.41667,2010-04-16 08:30:00,2010,4,16,08:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467971.25,0,0,0,0,0,3607919.77,0,0,4373847.26,0,0,0,0,0,0,58080.15,0,0,0,0,0,0,25400,0,0,2094393.33,0,2856941.85,0,0,0,0,0,0,692720.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49872741.25,75197.1,0,0,0,0,4866715.61,0,0,0,0,0,0,0,0,0,997376.29,0,0,0,0,0,0,0,0,0,0,0,0,6573777.08,0,0,0,0,0,0,0,0,88357.22,0,0,0,0,-999,0,0,150000,0,0,1659152.22,0,0,0,0,50800,89770934.25,0,0,0,0,0,4125000,0,141624133.84,0,0,0,0,0,0,0,0,0,0,27540,0,0,0,0,0,0,0,29200.29,0,0,0,1068140.6,0,0,0,0,0,0,0
YON20100413,Yongala,-19.30847,147.61842,2010-04-13 14:14:00,2010,4,13,14:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572649.03,0,0,0,0,0,0,0,0,1298450.56,0,0,0,0,0,0,0,0,0,0,0,15607419.12,0,261200,0,0,0,0,7999437.19,0,0,0,0,0,0,1302314.72,0,0,0,0,0,0,0,0,0,0,0,164026.34,0,0,0,0,13398268.74,0,0,0,0,0,0,678288.92,0,0,0,0,0,0,0,0,3421589.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477128.98,0,0,0,0,0,0,0,-999,0,0,558000,0,0,1526420.04,0,96221.67,0,0,158700,0,0,0,0,0,0,0,0,9669814.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267383.08,0,0,0,0,0,0,0,0,0,0,0
NSI20100411,North Stradbroke,-27.345,153.562,2010-04-12 08:35:00,2010,4,12,08:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2586156.89,0,0,0,0,0,0,0,0,44799230.48,0,0,0,0,0,0,0,0,0,0,0,71251261.2,0,441000,0,0,0,0,299978894.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94081352.81,0,0,0,0,0,0,10607284.11,0,0,0,0,0,0,0,0,28140227.92,0,0,0,0,0,0,0,0,0,0,0,0,24740021.25,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,69684393.19,0,0,0,0,4074000,0,0,0,0,0,0,0,0,47500840.8,0,0,989600.85,517231.38,0,0,0,0,0,0,6615000,659733.9,0,0,0,0,0,0,36070.95,0,660000,0,0,0,0,0,0,0,0,0
MAI20100330,Maria Island,-42.59667,148.23333,2010-03-30 11:40:00,2010,3,30,11:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8475695.66,0,0,5806789.29,0,0,0,0,0,0,0,0,0,0,0,0,0,408200,0,0,0,0,81594259.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46508978.01,0,10574591.94,0,0,0,0,0,0,0,0,0,0,0,0,0,18224751.38,0,0,0,0,0,0,0,0,0,4325969.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,1224000,0,0,13538682.11,0,0,0,0,26449000,0,0,0,0,0,0,0,0,86263034.86,0,0,0,460582.23,0,0,0,0,0,0,110160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20100322,North Stradbroke,-27.345,153.562,2010-03-23 09:15:00,2010,3,23,09:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3109545.78,0,0,0,0,0,0,0,0,8709901.2,0,0,0,0,0,0,0,0,0,0,0,0,0,101000,0,0,0,0,173130676.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131203793.97,0,0,0,0,0,0,7287997.93,0,0,0,0,0,0,0,0,8596862.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685482.37,0,0,1212000,0,6927205.95,864750136.41,0,0,0,0,404000,107088949.13,0,0,0,0,0,0,0,36553027.97,0,0,0,0,0,0,0,0,0,0,0,634601.18,0,0,0,0,0,0,520452.29,0,6060000,0,0,0,0,0,0,0,0,0
ESP20100322,Esperance,-33.93333,121.85,2010-03-22 09:40:00,2010,3,22,09:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312289.76,0,0,0,0,0,335015780.39,109190.67,0,0,0,0,0,0,18800,0,0,7874918.93,0,0,0,0,0,0,0,0,1302314.72,0,1447570.06,0,0,0,0,0,0,0,0,0,197672.77,0,0,0,376000,17201776.05,69299.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200156.1,1145190.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63899.94,14242005.57,0,564000,0,0,0,0,1060485.59,72187806.88,0,113000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295309.46,0,0,0,0,0,0,0,0,53700000,0,0,0,0,0,0,0,0,0
PHB20100316,Port Hacking,-34.11923,151.22667,2010-03-17 09:05:00,2010,3,17,09:05:00,0,0,0,0,0,0,408130.46,0,0,0,0,0,0,0,0,0,0,16064960.29,0,0,0,0,0,6979984.66,0,0,14406090.81,0,0,0,0,0,299447876.51,0,0,0,0,0,0,0,404000,0,0,0,0,1346419556.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130741336.21,0,13062731.22,0,0,0,0,15788256.89,0,0,0,0,0,0,0,0,61304388.4,0,0,0,0,0,0,0,0,0,0,0,1390153.58,0,0,0,0,0,0,0,0,0,148440.13,0,0,0,0,266457.1,0,0,0,0,0,67029749.64,0,0,15132712.3,0,1010000,0,0,0,0,0,0,0,0,110508569.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192950.96,0,1020000,0,0,0,0,0,0,0,0,0
KAI20100315,Kangaroo Island,-35.83217,136.44733,2010-03-16 06:00:00,2010,3,16,06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508591.52,0,0,0,0,0,194683350.55,0,0,14948439.2,0,0,0,0,0,82991775.73,0,0,0,0,0,0,0,122600,0,0,0,0,672752667.59,0,0,0,0,0,8092735.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422683655.76,0,12751713.81,0,0,0,0,10621715.79,0,0,0,0,0,0,0,0,58592985.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865900.74,0,0,0,0,-999,0,0,0,0,0,24422720.66,0,2260185.51,0,0,2208000,0,0,18510248.28,0,0,0,0,0,133851840.17,0,0,0,0,0,0,0,0,0,0,0,1925794.67,0,0,0,0,0,0,702524.71,0,0,0,0,32883483.3,7985921.78,0,0,0,0,0
ROT20100315,Rottnest Island,-32,115.41667,2010-03-15 10:00:00,2010,3,15,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330023.54,0,0,0,0,0,0,0,0,26616964.2,0,0,0,0,0,219166036.31,250906.23,0,0,0,3166722.72,0,0,604000,0,0,9047779.2,0,37025966.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1724000,389395368.12,0,0,0,0,0,0,4675864.02,0,0,0,0,0,0,0,0,58288432.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536646.4,0,0,1944000,0,0,0,0,0,0,0,819600,0,0,0,0,0,0,17820000,0,53653330.66,0,0,0,0,0,0,0,0,0,0,232740,339291.72,0,0,0,0,0,0,0,0,0,0,460766.53,0,0,0,0,0,0,0
YON20100224,Yongala,-19.30847,147.61842,2010-02-24 10:58:00,2010,2,24,10:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988877.8,0,0,0,0,0,0,0,0,3726412.69,0,0,0,0,0,0,0,0,0,0,0,18321752.88,0,123800,0,0,0,0,49253677.55,0,0,0,0,0,0,1496276.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41732881.56,0,0,0,0,0,0,1168966,0,0,0,0,0,0,0,0,1604464.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166315.29,0,0,477128.98,0,0,0,0,-999,0,0,162000,0,0,55415684.11,0,110552.55,6485448.13,0,107800,28627738.88,0,0,0,0,0,0,0,20153928.17,0,0,0,0,0,0,0,0,0,0,0,84822.93,0,0,0,0,0,0,246771.11,0,0,0,0,0,0,0,0,0,0,0
NSI20100214,North Stradbroke,-27.345,153.562,2010-02-15 09:30:00,2010,2,15,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7001096.15,0,0,0,0,0,9098908.58,0,0,15729187.15,0,0,0,0,0,103655034.18,0,0,0,0,0,29857671.36,0,446000,0,0,0,0,164902683.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117704900.1,0,13581093.57,0,0,0,0,19554925.13,0,0,0,0,0,0,0,16999928.89,25098206.69,0,0,0,4.4e+07,0,0,0,0,0,0,0,1036724.7,0,0,0,0,0,0,0,0,0,155508.71,0,0,0,0,-999,0,0,0,0,0,174078250.79,0,0,0,0,673200,0,0,0,0,0,0,0,0,125003866.1,0,0,0,0,0,0,0,0,0,0,43500,273318.33,0,0,0,0,0,0,200394.17,0,0,0,0,0,3041059.12,0,0,0,0,0
NSI20100121,North Stradbroke,-27.345,153.562,2010-01-22 09:50:00,2010,1,22,09:50:00,0,0,0,0,0,0,3394608.91,0,0,0,0,0,0,0,0,0,0,584964.06,0,0,0,0,0,0,0,0,721324.77,0,0,0,0,0,48440097.67,0,0,0,0,0,48688361.82,0,314200,0,0,0,0,27198086.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14547.13,0,0,0,0,0,0,0,9848884.65,0,0,0,0,1371009.51,0,0,0,0,0,0,0,0,12120254.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,6304778.43,0,0,0,0,733400,0,0,0,0,0,0,0,0,2171467.01,0,0,1347742.11,0,0,0,0,0,0,0,0,1046149.47,0,0,0,0,0,0,490679.44,0,0,0,0,0,0,0,0,0,0,0
MAI20100120,Maria Island,-42.59667,148.23333,2010-01-21 10:50:00,2010,1,21,10:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44400,0,0,0,0,2856941.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10263574.53,0,0,0,0,0,0,0,0,0,0,0,0,0,208537.76,304571.83,0,0,0,0,0,0,0,0,530143.31,0,0,0,0,0,1636244791.67,0,0,0,0,0,88357.22,0,0,0,0,-999,0,0,0,0,0,1659152.22,0,0,0,0,93600,0,0,0,0,0,0,0,0,5418614.43,0,0,348716.49,91131.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20100119,Port Hacking,-34.11923,151.22667,2010-01-20 09:20:00,2010,1,20,09:20:00,0,0,0,0,0,0,1195239.21,0,0,0,0,0,0,0,0,0,0,25011831.62,0,0,0,0,0,7686292.63,0,0,36974126.69,0,0,0,0,0,75200711.07,0,0,0,0,0,0,0,2252400,0,0,0,0,1455669013.03,0,0,0,0,0,26359352.24,0,0,0,0,0,0,1304152.55,0,0,0,0,0,0,0,0,0,0,173429826.62,0,19179406.95,0,0,0,0,5325289.57,0,0,579623.36,0,0,0,0,0,200662203.75,2253831.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3599738541.67,0,0,0,0,0,0,0,0,0,0,417555.01,0,0,1110000,0,0,36766813.17,0,0,468607000.55,0,11704700,0,0,0,0,0,0,0,0,306968528.8,0,0,8699062.71,2576715.36,0,0,0,0,0,0,0,22041395.44,0,0,0,0,0,0,0,0,155100000,0,0,0,0,0,0,0,0,0
