NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Amphipod,Appendicularian,Ascidian,Brachiopod,Bryozoan,Cephalochordate,Cephalopod,Chaetognath,Ciliophora,Cirripedia,Cladoceran,Cnidarian,Coelenterate,Copepod,Ctenophore,Cumacean,Decapod,Echinoderm,Egg,Euphausiid,Fish,Foraminifera,Hemichordata,Isopod,Mollusc,Mysida,Nematode,Nemertean,Noctilucaceae,Ostracod,Phoronid,Platyhelminthes,Polychaete,Radiozoa,Sipunculid,Thaliacean,Thecostraca,Urochordata
PHB20110228,Port Hacking,-34.11923,151.22667,2011-03-01T09:30:00Z,2011,3,1,09:30:00,0,286.4418,0,0,0,0,0,28.2905,0,0,240.4696,10.609,0,1690.3596,0,0,0,3.5363,0,0,7.0726,0,0,0,95.4806,0,0,0,0,0,0,0,21.2179,0,0,7.0726,0,0
ROT20110224,Rottnest Island,-32,115.41667,2011-02-24T09:35:00Z,2011,2,24,09:35:00,0,112.2641,0,0,0,0,0,58.3773,0,0,0,8.9811,0,882.3959,0,0,6.7359,4.4906,0,2.2453,0,0,0,0,17.9622,0,0,0,0,4.4906,0,0,4.4906,0,0,8.9811,0,0
MAI20110223,Maria Island,-42.59667,148.23333,2011-02-23T11:15:00Z,2011,2,23,11:15:00,0,64.0957,0,0,0,0,0,2.9469,0,0,0,2.2102,0,160.6076,2.2102,0,5.8939,2.2102,0,0,0,0,0,0,6.6306,0,0,0,0,0,0,0,0.7367,0,0,7.3673,0,0
KAI20110223,Kangaroo Island,-35.83217,136.44733,2011-02-23T10:30:00Z,2011,2,23,10:30:00,0,4.2436,0,0,0,0,0,0.5304,0,0,45.6185,0.1768,0,42.7009,0,0,0,0,0,0,0,0,0,0,6.3654,0,0,0,1.0609,0,0,0,0.5304,0,0,0.5304,0,0
NSI20110220,North Stradbroke,-27.345,153.562,2011-02-21T09:40:00Z,2011,2,21,09:40:00,12.8593,405.0692,0,0,0,0,0,77.156,0,0,6.4297,12.8594,0,4256.4415,0,0,25.7187,6.4297,0,0,38.578,0,0,0,160.7417,0,0,0,0,12.8593,0,0,32.1483,0,0,147.8824,0,0
YON20110217,Yongala,-19.30847,147.61842,2011-02-17T11:30:00Z,2011,2,17,11:30:00,5.4405,380.8343,0,0,0,0,0,163.2147,0,5.4405,0,43.524,0,3122.8411,0,0,10.881,5.4405,21.762,0,10.881,0,0,5.4405,223.06,0,0,0,0,21.762,0,0,5.4405,0,0,0,5.4405,0
NIN20110209,Ningaloo,-21.99,113.779,2011-02-09T10:15:00Z,2011,2,9,10:15:00,0,1244.7839,0,0,77.799,0,0,63.6537,0,28.2905,0,21.2179,0,12271.0232,0,0,106.0895,28.2905,247.5423,21.2179,14.1453,0,0,0,155.5979,0,0,0,0,7.0726,0,0,99.0169,0,0,7.0726,0,0
PHB20110203,Port Hacking,-34.11923,151.22667,2011-02-04T09:58:00Z,2011,2,4,09:58:00,1.1788,134.3801,0,0,0,0,0,7.0726,0,0,27.1119,1.1788,0,645.0035,0,0,2.3575,1.1788,1.1788,0,1.1788,0,0,0,16.5028,0,0,0,133.2013,4.7151,0,0,8.2514,0,0,61.2961,0,0
ROT20110125,Rottnest Island,-32,115.41667,2011-01-25T09:10:00Z,2011,1,25,09:10:00,3.1434,95.8735,0,0,0,0,0,34.5773,0,0,20.4321,6.2868,0,1010.6015,0,0,7.8585,1.5717,0,0,3.1434,0,0,3.1434,3.1434,1.5717,0,0,0,3.1434,0,0,7.8585,0,0,3.1434,0,0
ESP20110120,Esperance,-33.93333,121.85,2011-01-20T08:50:00Z,2011,1,20,08:50:00,0,94.3018,0,0,11.7877,0,0,3.9292,0,11.7877,1041.2492,11.7877,0,2204.3044,0,0,0,11.7877,416.4997,0,0,0,0,0,43.2217,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20110118,Maria Island,-42.59667,148.23333,2011-01-19T10:30:00Z,2011,1,19,10:30:00,0,76.0309,0,0,0,0,0,8.8408,0,0,7.0726,0,0,1048.5187,0,0,7.0726,3.5363,0,19.4498,0,0,0,0,88.408,0,0,0,3.5363,0,0,0,0,0,0,0,0,0
NSI20110119,North Stradbroke,-27.345,153.562,2011-01-19T10:00:00Z,2011,1,19,10:00:00,3.2148,520.8031,0,0,0,0,0,19.289,0,0,22.5038,9.6445,0,1831.3835,0,0,16.0741,12.8593,0,0,0,0,0,0,73.9411,0,0,0,0,12.8593,0,0,28.9335,0,0,9.6444,0,0
YON20110118,Yongala,-19.30847,147.61842,2011-01-18T11:30:00Z,2011,1,18,11:30:00,0,2108.1896,0,0,0,0,0,68.0061,0,0,27.2024,27.2024,0,8731.9846,0,0,27.2024,13.6012,0,0,0,0,0,27.2024,217.6195,0,0,0,0,13.6012,0,0,54.4049,0,0,0,0,0
NSI20101215,North Stradbroke,-27.345,153.562,2010-12-16T08:30:00Z,2010,12,16,08:30:00,0,1099.4734,0,0,0,0,0,0,0,0,0,0,0,3658.4816,0,0,0,0,0,0,128.5934,0,0,0,77.156,0,0,0,0,51.4374,0,0,96.445,0,0,0,0,0
ROT20101215,Rottnest Island,-32,115.41667,2010-12-15T10:20:00Z,2010,12,15,10:20:00,0,223.9668,0,0,3.9292,0,0,0,0,0,585.457,3.9292,0,1299.2696,0,0,11.7876,0,243.6131,0,0,0,0,0,27.5047,7.8585,0,0,0,0,0,0,3.9292,0,0,39.2924,0,0
MAI20101214,Maria Island,-42.59667,148.23333,2010-12-14T11:05:00Z,2010,12,14,11:05:00,0,61.8856,0,0,0.8841,0,0,14.1453,0,0,14.1453,4.4204,0,279.3693,0,0,0,9.7249,1.7682,68.9582,0,0,0,0,8.8408,0,0,0,147.6413,0,0,0,0,0,0,0.8841,0,0
PHB20101213,Port Hacking,-34.11923,151.22667,2010-12-14T09:30:00Z,2010,12,14,09:30:00,0,45.9721,0,0,0,0,0,14.1453,0,0,852.2526,3.5363,0,771.9279,0,0,3.5363,0,0,0,3.5363,0,0,0,10.6089,0,0,0,5569.7008,0,0,0,17.6816,0,0,7.0726,0,0
KAI20101213,Kangaroo Island,-35.83217,136.44733,2010-12-14T08:30:00Z,2010,12,14,08:30:00,0,109.6259,0,0,0,0,0,0,0,0,31.8268,0,0,1296.0608,0,0,1.7682,7.0726,3.5363,0,0,0,0,0,116.6985,0,0,0,14.1453,0,0,0,0,0,0,0,0,0
YON20101208,Yongala,-19.30847,147.61842,2010-12-08T10:45:00Z,2010,12,8,10:45:00,0,375.3937,0,0,10.881,0,0,81.6073,0,5.4405,0,32.643,0,2665.84,0,0,5.4405,76.1668,10.881,0,0,0,0,10.881,201.2981,0,0,0,0,0,0,0,48.9644,0,0,0,5.4405,0
ROT20101124,Rottnest Island,-32,115.41667,2010-11-24T11:07:00Z,2010,11,24,11:07:00,0,165.0282,0,0,39.2924,0,0,23.5755,0,0,1587.4138,39.2925,0,3937.1011,0,0,7.8585,7.8585,471.5091,0,7.8585,0,0,0,78.5849,15.717,0,0,0,0,0,0,47.1509,0,0,47.151,0,0
KAI20101120,Kangaroo Island,-35.83217,136.44733,2010-11-21T05:00:00Z,2010,11,21,05:00:00,0,8.9768,0,0,0,0,0,0.8161,0,0,0.816,0,0,163.2144,0,0,0,0,0,0,0,0,0,0,0.272,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20101115,North Stradbroke,-27.345,153.562,2010-11-16T09:30:00Z,2010,11,16,09:30:00,2.1432,192.8901,0,0,0,0,0,34.2916,0,0,8.5729,0,0,1118.7619,0,0,2.1432,6.4297,2.1432,0,4.2864,0,0,0,274.3325,0,0,0,0,8.5729,0,0,10.7161,0,0,62.1535,0,0
PHB20101110,Port Hacking,-34.11923,151.22667,2010-11-11T09:10:00Z,2010,11,11,09:10:00,0,100.0273,0,0,0,0,0,7.0726,0,0,2.0208,1.0104,0,250.5741,0,0,1.0104,0,0,0,0,0,0,0,27.2801,0,0,0,860.8408,7.0726,0,0,0,0,0,4.0415,0,0
NIN20101108,Ningaloo,-21.99,113.779,2010-11-08T15:00:00Z,2010,11,8,15:00:00,3.5363,0,0,0,7.0726,0,0,14.1453,0,0,0,21.2179,0,1113.9399,0,0,7.0726,0,42.4358,17.6816,3.5363,0,0,0,102.5532,0,0,0,0,3.5363,0,0,21.2179,0,0,45.9722,0,0
YON20101101,Yongala,-19.30847,147.61842,2010-11-01T11:45:00Z,2010,11,1,11:45:00,1.6001,147.2132,0,0,0,0,0,32.0029,0,0,0,8.0007,0,1000.089,0,0,8.0007,43.2039,6.4006,4.8004,4.8004,0,0,0,131.2117,0,0,0,0,0,1.6001,0,11.201,0,0,9.6008,0,0
MAI20101027,Maria Island,-42.59667,148.23333,2010-10-27T12:50:00Z,2010,10,27,12:50:00,0,48.3297,0,0,2.3575,0,0,6.4832,0,0.5894,24.7543,9.4302,0,210.4112,0,0,5.3045,1.7682,0.5894,6.4833,0.5894,0,0,0,10.609,0,0,0,14.7347,0,0,0,4.1257,0,0,0,0,0
NSI20101018,North Stradbroke,-27.345,153.562,2010-10-18T10:00:00Z,2010,10,18,10:00:00,0,996.5987,0,0,0,0,0,115.734,0,0,32.1483,25.7186,0,4198.5739,0,0,12.8593,122.1637,0,0,51.4374,0,0,0,257.1868,0,0,0,0,19.289,32.1483,0,45.0077,0,0,507.9439,25.7187,0
ESP20101013,Esperance,-33.93333,121.85,2010-10-13T08:15:00Z,2010,10,13,08:15:00,0,123.1163,0,0,34.0534,0,0,0,0,2.6195,47.1509,2.6195,0,1329.3933,0,0,5.239,23.5755,146.6917,0,0,0,0,0,94.3018,7.8585,0,0,0,5.239,0,0,39.2925,0,0,7.8585,0,0
MAI20101001,Maria Island,-42.59667,148.23333,2010-10-01T12:40:00Z,2010,10,1,12:40:00,0,167.9752,0,0,0,0,0,5.0519,0,3.7889,0,0,0,333.4245,0,0,2.5259,3.7889,0,5.0519,2.5259,0,0,2.5259,2.526,0,0,0,0,0,0,0,2.5259,0,0,0,0,0
ROT20100924,Rottnest Island,-32,115.41667,2010-09-24T12:22:00Z,2010,9,24,12:22:00,0,149.3112,0,0,11.7877,0,0,23.5755,0,0,110.0187,15.7169,0,2577.5828,0,0,0,3.9292,172.8866,7.8585,0,0,0,0,39.2924,0,0,0,0,0,0,0,31.4339,0,0,3.9292,0,0
NSI20100916,North Stradbroke,-27.345,153.562,2010-09-16T12:45:00Z,2010,9,16,12:45:00,2.1432,267.9029,0,0,0,0,0,10.7161,0,0,10.7161,0,0,943.0176,0,0,6.4296,2.1432,4.2864,0,0,0,0,0,51.4374,0,0,0,25.7187,6.4297,0,0,0,0,0,55.7238,0,0
YON20100909,Yongala,-19.30847,147.61842,2010-09-09T11:00:00Z,2010,9,9,11:00:00,0,190.4171,0,0,0,0,0,22.6687,0,0,0,4.5337,0,1390.951,0,0,4.5337,18.135,22.6687,0,0,0,0,0,793.4047,0,0,0,0,9.0675,0,0,31.7362,0,0,0,0,0
PHB20100908,Port Hacking,-34.11923,151.22667,2010-09-09T09:30:00Z,2010,9,9,09:30:00,0,14.1453,0,0,0,0,0,10.609,0,0,134.3801,0,0,1782.3052,0,0,10.609,0,0,0,0,0,0,0,14.1453,0,0,0,173.2796,17.6816,0,0,14.1452,0,0,148.5254,0,0
ROT20100820,Rottnest Island,-32,115.41667,2010-08-20T14:30:00Z,2010,8,20,14:30:00,7.8585,322.1979,0,0,55.0094,0,0,7.8585,0,0,455.7921,31.434,0,4180.7142,0,0,15.717,7.8585,385.0657,7.8585,0,0,0,0,31.434,0,0,0,0,0,0,0,62.8679,0,0,0,0,0
PHB20100817,Port Hacking,-34.11923,151.22667,2010-08-18T09:30:00Z,2010,8,18,09:30:00,0,42.4358,0,0,0,0,0,14.1453,0,0,180.3522,0,0,1464.0355,0,0,0,17.6816,0,0,49.5084,0,0,0,17.6816,0,0,0,180.3522,0,0,0,24.7542,0,0,45.9721,0,0
NSI20100817,North Stradbroke,-27.345,153.562,2010-08-18T08:25:00Z,2010,8,18,08:25:00,0,720.1229,0,0,6.4297,0,0,70.7264,0,12.8593,51.4373,0,0,2301.8216,0,0,38.578,102.8747,32.1483,0,0,0,0,0,128.5934,0,0,0,1440.2459,25.7187,0,0,51.4374,0,0,578.6702,0,0
YON20100817,Yongala,-19.30847,147.61842,2010-08-17T10:15:00Z,2010,8,17,10:15:00,0,133.292,0,0,0,0,0,100.6491,0,5.4405,0,2.7202,0,1281.2354,0,0,5.4404,10.881,0,0,5.4404,0,0,0,867.758,0,0,0,0,2.7202,0,0,62.5656,0,5.4405,0,5.4405,0
YON20100729,Yongala,-19.30847,147.61842,2010-07-29T11:22:00Z,2010,7,29,11:22:00,0,84.8076,0,0,0,0,0,36.8033,0,0,0,12.801,0,756.8672,0,0,3.2002,6.4006,16.0014,0,1.6001,0,0,0,81.6073,0,0,0,0,1.6001,0,0,22.402,0,0,20.8018,0,0
ROT20100723,Rottnest Island,-32,115.41667,2010-07-23T12:02:00Z,2010,7,23,12:02:00,0,204.3206,0,0,3.9292,0,0,23.5755,0,0,19.6462,3.9292,0,2330.0398,0,0,7.8585,0,337.9148,0,23.5755,0,0,0,15.7169,0,0,0,0,3.9292,0,0,0,0,0,0,0,0
MAI20100722,Maria Island,-42.59667,148.23333,2010-07-22T11:10:00Z,2010,7,22,11:10:00,0,11.1983,0,0,0.2947,0,0,3.2416,0,0,0,0,0,105.7951,0,0,0,0,11.1983,0.2947,5.3045,0,0,0.2947,0.2947,0,0,0,0,0.2947,0,0,0,0,0,0,0,0
NSI20100711,North Stradbroke,-27.345,153.562,2010-07-12T08:45:00Z,2010,7,12,08:45:00,12.8593,289.3351,0,0,0,0,0,51.4374,0,0,0,12.8593,0,3124.8192,0,0,25.7187,32.1484,0,0,6.4297,0,0,0,250.7571,0,0,0,0,90.0154,0,0,19.289,0,0,32.1483,0,0
PHB20100702,Port Hacking,-34.11923,151.22667,2010-07-02T11:35:00Z,2010,7,2,11:35:00,0,258.1512,0,0,0,0,0,14.1453,0,3.5363,0,10.6089,0,1372.0913,0,0,3.5363,3.5363,0,0,17.6816,0,0,3.5363,14.1453,0,0,0,0,0,0,0,17.6816,0,0,10.609,0,0
ESP20100629,Esperance,-33.93333,121.85,2010-06-29T10:05:00Z,2010,6,29,10:05:00,0,13.0975,0,0,10.478,0,0,13.0975,0,7.8585,31.4339,2.6195,0,1445.9616,0,0,2.6195,10.478,2.6195,2.6195,0,0,0,0,104.7798,0,0,0,2703.3186,0,0,0,28.8144,0,0,0,2.6195,0
NSI20100618,North Stradbroke,-27.345,153.562,2010-06-18T12:30:00Z,2010,6,18,12:30:00,0,1028.747,0,0,0,0,0,70.7264,0,6.4297,0,32.1484,0,2986.5809,6.4297,0,6.4297,0,38.578,0,0,0,0,12.8593,154.3121,0,0,0,0,6.4297,0,0,6.4297,0,0,64.2967,0,0
ROT20100617,Rottnest Island,-32,115.41667,2010-06-17T10:05:00Z,2010,6,17,10:05:00,0,94.3018,0,0,34.5773,0,0,34.5773,0,0,201.1772,6.2868,0,2536.7192,0,0,3.1434,9.4302,34.5773,3.1434,0,0,0,6.2868,414.928,0,0,0,0,12.5736,0,0,6.2868,0,0,3.1434,0,0
MAI20100615,Maria Island,-42.59667,148.23333,2010-06-15T11:10:00Z,2010,6,15,11:10:00,0,13.7032,0,0,0.8841,0,0,2.2102,0,0,1.7682,0.442,0,198.4755,0,0,0.442,0,25.1963,0.8841,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20100609,Port Hacking,-34.11923,151.22667,2010-06-09T10:53:00Z,2010,6,9,10:53:00,1.7682,37.1313,0,0,0,0,0,15.9134,0,0,0,1.7682,0,848.7167,0,0,1.7682,0,0,0,44.204,0,0,0,33.595,0,0,0,0,17.6816,0,0,10.609,0,0,0,0,0
MAI20100527,Maria Island,-42.59667,148.23333,2010-05-27T11:30:00Z,2010,5,27,11:30:00,0,71.6104,0,0,0,0,0,1.7682,0,0,47.7403,0,0,419.0539,0,0,0,0.8841,7.0726,0.8841,0,0,0,0,5.3045,0,0,0,0,0.8841,0,0,0,0,0,3.5363,0,0
YON20100521,Yongala,-19.30847,147.61842,2010-05-21T12:56:00Z,2010,5,21,12:56:00,0,360.4324,0,0,0,0,0,0,0,0,0,6.8006,0,2965.0662,0,0,0,13.6012,20.4018,0,0,0,0,13.6012,108.8098,0,0,0,0,20.4018,0,0,47.6043,0,0,0,0,0
NSI20100520,North Stradbroke,-27.345,153.562,2010-05-21T08:21:00Z,2010,5,21,08:21:00,0,334.3428,0,0,0,0,0,90.0154,0,19.289,0,0,0,2382.192,0,0,19.289,0,51.4374,0,0,0,0,0,315.0539,0,0,0,0,6.4297,0,0,45.0077,0,0,12.8593,0,0
ROT20100520,Rottnest Island,-32,115.41667,2010-05-20T10:05:00Z,2010,5,20,10:05:00,0,23.5755,0,0,15.717,0,0,27.5047,0,0,557.9524,27.5047,0,1783.8752,0,0,3.9292,3.9292,51.0801,0,0,0,0,3.9292,70.7263,0,0,0,0,0,0,0,23.5755,0,0,0,3.9292,0
PHB20100510,Port Hacking,-34.11923,151.22667,2010-05-11T09:13:00Z,2010,5,11,09:13:00,0,173.2795,0,0,0,0,0,21.2179,0,0,10.609,3.5363,0,1326.1192,0,0,17.6816,0,0,0,67.19,0,0,0,24.7542,0,0,0,0,14.1453,0,0,21.2179,0,0,10.609,0,0
MAI20100505,Maria Island,-42.59667,148.23333,2010-05-05T11:30:00Z,2010,5,5,11:30:00,0,23.9965,0,0,0,0,0,11.3667,0,1.263,111.1414,0,0,483.7177,0,0,1.263,1.263,6.3149,2.5259,0,0,0,0,41.6781,0,0,0,0,3.7889,0,0,0,0,0,0,0,0
KAI20100419,Kangaroo Island,-35.83217,136.44733,2010-04-20T07:00:00Z,2010,4,20,07:00:00,0,0,0,0,0,0,0,0,0,0,5.3045,0,0,215.7154,0,0,0,0,0,0,0,0,0,0,1.7682,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20100416,Rottnest Island,-32,115.41667,2010-04-16T08:30:00Z,2010,4,16,08:30:00,0,137.5235,0,0,7.8585,0,0,3.9292,0,0,534.3769,7.8584,0,1646.3521,0,0,11.7877,0,3.9292,0,0,0,0,0,74.6556,0,0,0,0,0,0,0,7.8585,0,0,19.6462,0,0
PHB20100413,Port Hacking,-34.11923,151.22667,2010-04-14T09:18:00Z,2010,4,14,09:18:00,0,169.7433,0,0,0,0,0,166.2069,0,0,304.1233,17.6816,0,1732.7953,0,0,0,0,0,0,0,0,0,0,42.4358,0,0,0,0,0,0,0,3.5363,0,0,3.5363,0,0
YON20100413,Yongala,-19.30847,147.61842,2010-04-13T14:14:00Z,2010,4,13,14:14:00,0,1251.3125,0,0,0,0,0,149.6135,0,13.6012,0,13.6012,0,7501.0738,0,0,13.6012,40.8037,0,0,0,0,0,0,163.2147,0,0,0,0,27.2024,0,0,13.6012,0,0,27.2024,0,0
NSI20100411,North Stradbroke,-27.345,153.562,2010-04-12T08:35:00Z,2010,4,12,08:35:00,0,80.3709,0,0,0,0,0,67.5115,0,0,0,3.2148,0,1372.734,0,0,3.2148,0,16.0742,3.2148,0,0,0,0,112.5192,0,0,0,0,9.6445,0,0,12.8593,0,0,57.867,0,0
MAI20100330,Maria Island,-42.59667,148.23333,2010-03-30T11:40:00Z,2010,3,30,11:40:00,0,15.7871,0,0,0,0,0,6.9463,0,1.263,24.628,1.8945,0,258.2778,0,0,0,5.6834,1.8945,0.6315,0,0,0,0,5.6834,0,0,0,0,0.6315,0,0,0,0,0,8.2093,0,0
NSI20100322,North Stradbroke,-27.345,153.562,2010-03-23T09:15:00Z,2010,3,23,09:15:00,6.4297,597.9592,0,0,0,0,0,141.4527,0,0,0,64.2966,0,3388.436,0,0,51.4374,32.1483,90.0154,0,0,0,0,12.8593,180.0307,6.4297,0,0,0,19.289,0,0,64.2967,0,0,90.0153,0,0
ESP20100322,Esperance,-33.93333,121.85,2010-03-22T09:40:00Z,2010,3,22,09:40:00,0,0,0,0,86.4433,0,0,0,0,7.8585,416.4997,0,0,3709.205,0,0,0,0,102.1603,0,0,0,0,0,510.8015,0,0,0,0,0,0,0,39.2924,0,0,0,0,0
PHB20100316,Port Hacking,-34.11923,151.22667,2010-03-17T09:05:00Z,2010,3,17,09:05:00,0,1.2377,0,0,0,0,0,0.1768,0,0,2.0864,0.1768,0,12.2575,0,0,0.1415,0,0,0,0.2122,0,0,0,0.4598,0,0,0,0.3183,0.0707,0,0,0.2122,0,0,0.389,0,0
ROT20100315,Rottnest Island,-32,115.41667,2010-03-15T10:00:00Z,2010,3,15,10:00:00,2.6195,83.8238,0,0,0,0,0,5.239,0,0,83.8238,0,0,944.3273,0,0,5.239,0,34.0534,0,0,0,0,0,13.0975,0,0,0,0,0,0,0,13.0975,0,0,5.239,2.6195,0
YON20100224,Yongala,-19.30847,147.61842,2010-02-24T10:58:00Z,2010,2,24,10:58:00,0,360.4324,0,0,0,0,0,74.8067,0,0,0,20.4018,0,2230.6001,0,0,27.2024,6.8006,0,0,6.8006,0,0,0,81.6073,0,0,0,0,0,0,0,20.4018,0,0,20.4018,0,0
PHB20100218,Port Hacking,-34.11923,151.22667,2010-02-19T09:05:00Z,2010,2,19,09:05:00,3.5363,106.0895,0,0,0,0,0,42.4358,10.6089,0,636.5372,7.0726,0,973.6648,0,0,0,0,0,0,0,88.4079,0,0,24.7542,0,0,0,442.0397,3.5363,3.5363,7.0726,7.0726,0,0,28.2905,0,0
NSI20100214,North Stradbroke,-27.345,153.562,2010-02-15T09:30:00Z,2010,2,15,09:30:00,6.4297,241.1126,0,0,0,0,0,28.9335,0,0,3.2148,3.2148,0,1430.6006,0,0,16.0742,0,0,0,0,0,0,0,154.312,0,0,0,0,41.7928,0,0,35.3632,0,0,28.9335,0,0
NSI20100121,North Stradbroke,-27.345,153.562,2010-01-22T09:50:00Z,2010,1,22,09:50:00,3.2148,96.4451,0,0,0,0,0,51.4374,0,0,9.6445,0,0,1906.3968,0,0,0,6.4297,0,0,0,0,0,0,106.0895,0,0,0,16.0742,25.7187,0,0,0,0,0,32.1483,0,0
MAI20100120,Maria Island,-42.59667,148.23333,2010-01-21T10:50:00Z,2010,1,21,10:50:00,0,11.7877,0,0,2.9469,0,0,2.9469,0,1.4735,4.4204,2.9469,0,780.9371,0,0,7.3674,1.4735,0,7.3673,0,0,0,0,39.7835,0,0,0,0,0,0,0,0,0,0,1.4735,0,0
PHB20100119,Port Hacking,-34.11923,151.22667,2010-01-20T09:20:00Z,2010,1,20,09:20:00,0,286.4418,0,0,0,0,0,10.609,0,3.5363,1227.1024,3.5363,0,1135.1577,0,0,0,0,0,0,10.6089,0,0,0,0,0,0,0,187.4249,0,0,0,24.7542,0,0,10.609,0,0
YON20100119,Yongala,-19.30847,147.61842,2010-01-19T10:45:00Z,2010,1,19,10:45:00,0,754.8678,0,0,0,0,0,61.2055,0,0,20.4018,6.8006,0,2897.0601,0,0,40.8036,40.8037,0,0,13.6012,0,0,6.8006,1190.107,0,0,0,0,0,6.8006,0,258.4232,0,47.6043,0,0,0
KAI20100112,Kangaroo Island,-35.83217,136.44733,2010-01-13T07:00:00Z,2010,1,13,07:00:00,0,5.6581,0,0,0,0,0,2.8291,0,0,330.9994,7.0727,0,138.6239,0,0,2.8291,2.8291,4.2436,0,0,0,0,0,12.7307,0,0,0,250.3713,1.4145,0,0,1.4145,0,0,188.1321,0,0
ROT20091222,Rottnest Island,-32,115.41667,2009-12-22T10:00:00Z,2009,12,22,10:00:00,2.2453,85.3207,0,0,0,0,0,4.4906,0,0,365.9809,2.2453,0,1095.6974,0,0,11.2265,6.7358,2.2453,0,2.2453,0,0,0,132.4716,0,0,0,0,0,0,0,13.4717,0,0,51.6415,0,0
ESP20091216,Esperance,-33.93333,121.85,2009-12-16T09:45:00Z,2009,12,16,09:45:00,0,192.5329,0,0,3.9292,0,0,0,0,11.7877,145.3819,0,0,2660.0968,0,0,3.9292,74.6556,0,3.9292,7.8585,0,0,0,98.2309,0,0,0,0,0,0,0,55.0094,0,0,7.8585,0,0
NSI20091215,North Stradbroke,-27.345,153.562,2009-12-16T09:00:00Z,2009,12,16,09:00:00,6.4297,649.3966,0,0,0,0,0,6.4297,0,25.7187,12.8594,6.4297,0,5863.8584,0,0,12.8594,12.8593,0,0,0,0,0,0,424.3581,0,0,0,0,0,0,0,6.4297,0,0,115.734,0,0
KAI20091215,Kangaroo Island,-35.83217,136.44733,2009-12-16T07:15:00Z,2009,12,16,07:15:00,0,162.6707,0,0,1.7682,0,0,1.7682,0,1.7682,15.9135,10.609,0,777.9906,0,0,1.7682,7.0726,45.9721,0,0,0,0,0,72.4946,0,0,0,91.9443,0,0,0,1.7682,0,0,0,0,0
YON20091215,Yongala,-19.30847,147.61842,2009-12-15T11:25:00Z,2009,12,15,11:25:00,0,261.6875,0,0,0,0,0,60.1174,0,0,0,10.609,0,1345.2159,0,0,17.6816,3.5363,3.5363,0,3.5363,0,0,0,459.7214,0,0,0,0,3.5363,0,0,17.6816,0,0,35.3631,0,0
MAI20091207,Maria Island,-42.59667,148.23333,2009-12-07T11:10:00Z,2009,12,7,11:10:00,0,25.0489,0,0,0,0,0,6.6306,0,0.7367,0.7367,0.7367,0,206.1546,0,0,2.947,0,0,30.2061,0,0,0,0,2.2102,0,0,0,0,0.7367,0,0,0,0,0,78.0937,0,0
PHB20091206,Port Hacking,-34.11923,151.22667,2009-12-07T09:14:00Z,2009,12,7,09:14:00,3.5363,137.9164,0,0,0,0,0,14.1453,0,7.0726,137.9163,3.5363,0,1142.2302,0,0,3.5363,3.5363,14.1453,0,0,0,0,0,14.1452,0,0,0,268.7602,3.5363,0,0,7.0726,0,0,21.2179,0,0
YON20091123,Yongala,-19.30847,147.61842,2009-11-23T11:45:00Z,2009,11,23,11:45:00,0,299.2269,0,0,0,0,0,68.0061,0,0,0,40.8037,0,4189.1766,0,0,13.6012,40.8036,0,0,0,0,0,0,1196.9076,0,0,0,0,27.2024,0,0,13.6012,0,0,13.6012,0,0
KAI20091115,Kangaroo Island,-35.83217,136.44733,2009-11-16T08:30:00Z,2009,11,16,08:30:00,0,77.799,0,0,0,0,0,10.609,0,3.5363,31.8269,3.5363,0,1067.9685,0,0,1.7682,1.7682,8.8408,0,1.7682,0,0,0,3.5364,0,0,0,0,0,0,0,0,0,0,3.5363,1.7682,0
NSI20091115,North Stradbroke,-27.345,153.562,2009-11-16T08:20:00Z,2009,11,16,08:20:00,0,115.7341,0,0,0,0,0,3.2148,0,0,3.2148,32.1483,0,1835.6702,0,0,12.8594,6.4297,9.6445,0,0,0,0,0,244.3274,0,0,0,0,6.4297,0,0,22.5038,0,0,22.5038,0,0
MAI20091111,Maria Island,-42.59667,148.23333,2009-11-11T11:30:00Z,2009,11,11,11:30:00,0,70.7264,0,0,0,0,0,4.4204,0,0,0,10.3144,0,539.2889,0,0,4.4204,0,0,11.7878,0,0,0,0,4.4204,0,0,0,0,0,0,0,4.4204,0,0,39.7835,0,0
PHB20091110,Port Hacking,-34.11923,151.22667,2009-11-11T09:45:00Z,2009,11,11,09:45:00,1.7682,164.4388,0,0,0,0,0,3.5363,0,0,189.1931,8.8408,0,605.889,0,0,1.7682,1.7682,0,0,0,0,0,0,3.5363,0,0,0,2074.0505,0,0,0,1.7682,0,0,61.8856,0,0
NSI20091101,North Stradbroke,-27.345,153.562,2009-11-02T09:02:00Z,2009,11,2,09:02:00,0,250.7571,0,0,0,0,0,48.2225,0,19.289,6.4296,6.4297,0,1713.5061,0,0,0,0,22.5038,0,6.4297,0,0,0,48.2225,0,0,0,0,9.6445,0,0,16.0742,0,0,16.0741,0,0
