NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Acanthostomella,Actiniscus,Actinocyclus,Actinoptychus,Akashiwo,Alexandrium,Amphidinium,Amphiprora,Amphisolenia,Amphora,Amphorides,Anabaena,Ascampbelliella,Asterionellopsis,Asteromphalus,Attheya,Bacillaria,Bacteriastrum,Bellerochea,Biddulphia,Brachidinium,Calciosolenia,Campylodiscus,Cerataulina,Ceratium,Ceratocorys,Ceratoperidinium,Chaetoceros,Chaetoceros (Hyalochaete),Chaetoceros (Phaeoceros),Chamaesiphon,Cladopyxis,Climacocylis,Climacodium,Cocconeis,Cochlodinium,Codonella,Codonellopsis,Corethron,Coscinodiscus,Cyclotella,Cylindrotheca,Cymatocylis,Cymatosira,Cymbella,Cyttarocylis,Dactyliosolen,Dactyliosolen cf.,Dadayiella,Detonula,Dictyocha,Dictyocysta,Dinophysis,Diploneis,Ditylum,Entomoneis,Ephemera,Epiplocylis,Epiplocyloides,Eucampia,Euglena,Eutintinnus,Eutreptiella,Favella,Fragilaria,Fragilariopsis,Goniodoma,Gonyaulax,Gossleriella,Grammatophora,Guinardia,Gymnodinium,Gyrodinium,Gyrosigma,Haslea,Helicostomella,Helicotheca,Hemiaulus,Hemidiscus,Heterocapsa,Heterosigma,Heterosigma cf.,Karenia,Kofoidinium,Laboea,Lauderia,Leptocylindrus,Licmophora,Lingulodinium,Lioloma cf.,Lithodesmium,Lyrella,Manguinea,Mastogloia,Melosira,Membraneis,Mesodinium,Mesoporos,Meuniera,Navicula,Neostreptotheca,Nitzschia,Noctiluca,Nodularia,Octactis,Odontella,Ormosella,Ornithocercus,Oxytoxum,Palmerina,Paralia,Parundella,Peridinium,Phaeocystis,Phalacroma,Planktoniella,Pleurosigma,Podolampas,Porosira,Proboscia,Pronoctiluca,Prorocentrum,Protoperidinium,Protorhabdonella,Pseudo-nitzschia,Pseudosolenia,Pterosperma,Pyrocystis,Pyrophacus,Pyrophacus cf.,Rhabdonella,Rhabdonema,Rhaphoneis,Rhizosolenia,Rotalia,Salpingella,Scrippsiella,Skeletonema,Steenstrupiella,Stephanopyxis,Striatella,Strombidium,Surirella,Synedra,Thalassionema,Thalassiosira,Thalassiothrix,Tintinnidium,Tintinnopsis,Toxarium,Triadinium,Triceratium,Trichodesmium,Trigonium,Tripos,Tripos (Amphiceratium),Tripos (Ceratium),Tripos (gametes),Tripos (Tripoceratium),Tryblionella,Undella,Vorticella,Xystonella,Xystonellopsis
KAI20110319,Kangaroo Island,-35.83217,136.44733,2011-03-20 09:40:00,2011,3,20,09:40:00,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,267,0,0,0,0,0,45,0,0,0,0,0,45,0,1114,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,45,0,0,0,45,0,0,0,0,0,0,0,0,89,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,312,0,0,3654,134,0,0,0,0,0,0,0,535,0,0,134,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,401,134,45,312,0,0,0,0,0
PHB20110228,Port Hacking,-34.11923,151.22667,2011-03-01 09:30:00,2011,3,1,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,832,0,0,0,0,1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,8752,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,-999,0,0,0,0,0,0,0,0,119,0,3406,0,0,0,0,0,0,0,0,119,0,0,198,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,48,0,0,0,0,0,8,0,0,0,0,0
ROT20110224,Rottnest Island,-32,115.41667,2011-02-24 09:35:00,2011,2,24,09:35:00,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,55,0,0,0,1781,0,0,0,0,0,131,0,0,0,0,36,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,73,0,18,0,0,346,0,237,0,0,0,0,36,18,0,0,0,0,0,0,0,1744,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,73,0,0,0,0,18,18,0,1726,73,0,0,0,0,0,18,0,218,0,0,55,0,0,236,0,0,0,0,273,55,145,0,0,0,0,0,55,18,0,0,18,0,18,0,0,0,0,0
MAI20110223,Maria Island,-42.59667,148.23333,2011-02-23 11:15:00,2011,2,23,11:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,461,0,0,0,0,184,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,738,23,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4612,0,0,0,0,0,0,0,0,0,0,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAI20110223,Kangaroo Island,-35.83217,136.44733,2011-02-23 10:30:00,2011,2,23,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,0,0,0,5381,0,0,0,0,0,394,0,0,0,0,0,10,0,1575,0,0,0,0,8005,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,4856,0,131,0,0,0,0,0,0,0,0,0,0,0,0,1181,39239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6562,0,0,131,0,0,131,0,262,0,0,19947,0,0,0,21,0,0,0,0,787,0,0,0,6299,0,0,0,0,0,0,0,393,1181,0,0,0,0,0,0,0,0,131,262,0,655,0,0,0,0,0
NSI20110220,North Stradbroke,-27.345,153.562,2011-02-21 09:40:00,2011,2,21,09:40:00,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,5874,0,0,0,0,0,1663,0,0,0,7758,0,0,0,0,0,222,0,0,0,0,0,0,0,3990,0,0,0,0,3325,0,0,333,0,0,0,0,0,0,0,0,0,222,0,0,111,0,0,0,0,0,0,0,3991,0,0,0,0,0,0,4212,0,0,0,0,0,0,0,554,7094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1773,0,0,111,0,0,333,0,0,0,0,61626,333,0,0,0,0,0,0,0,2771,0,0,111,998,0,0,0,0,0,0,1995,554,111,0,0,0,0,0,554,0,0,0,0,0,9,0,0,0,0,0
YON20110217,Yongala,-19.30847,147.61842,2011-02-17 11:30:00,2011,2,17,11:30:00,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,1485,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,7723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,198,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,-999,0,0,891,0,0,0,0,99,0,0,1683,0,0,0,0,0,0,0,0,109,0,0,198,0,0,0,0,0,0,0,0,99,10,0,0,0,0,0,24752,0,0,0,20,0,10,0,0,0,0,0
NIN20110209,Ningaloo,-21.99,113.779,2011-02-09 10:15:00,2011,2,9,10:15:00,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,316,0,0,0,0,0,0,23,0,0,0,45,45,0,1085,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,68,68,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,9,0,0,0,0,0,0,0,0,0,0,-999,0,0,23,0,0,45,0,0,68,0,972,0,0,0,0,0,0,23,0,23,0,0,68,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,226,0,0,0,204,0,23,0,0,0,0,0
PHB20110203,Port Hacking,-34.11923,151.22667,2011-02-04 09:58:00,2011,2,4,09:58:00,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,824,0,0,0,0,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,630,0,242,0,0,0,0,145,0,0,0,0,0,0,0,0,124082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,727,0,0,48,0,5235,97,0,0,0,0,0,0,0,291,0,0,194,0,0,0,0,0,0,0,0,3781,145,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0
ROT20110125,Rottnest Island,-32,115.41667,2011-01-25 09:10:00,2011,1,25,09:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1067,0,0,0,0,0,0,55,0,0,0,0,0,0,1122,0,0,0,0,246,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,274,0,137,0,0,0,0,55,0,0,0,0,0,0,0,0,2189,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4104,0,0,27,0,0,27,0,0,27,0,3283,0,0,0,0,0,0,109,0,109,0,0,55,0,0,0,0,0,0,0,356,109,55,0,0,0,0,0,164,0,0,0,27,0,27,0,0,0,0,0
KAI20110123,Kangaroo Island,-35.83217,136.44733,2011-01-24 07:40:00,2011,1,24,07:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2563,0,0,0,0,0,50,0,503,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,452,0,0,0,0,402,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,-999,50,0,50,0,0,0,0,452,151,0,1006,0,0,0,0,0,0,0,0,50,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,0,0,0,0,0,0,0,0
ESP20110120,Esperance,-33.93333,121.85,2011-01-20 08:50:00,2011,1,20,08:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,153,0,0,0,0,0,91,0,510,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4133,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,10204,0,0,77,0,0,0,0,26,77,0,128,26,0,0,0,0,0,102,0,358,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,307,51,102,0,0,0,0,0
MAI20110118,Maria Island,-42.59667,148.23333,2011-01-19 10:30:00,2011,1,19,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1859,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,-999,0,0,48,0,0,24,0,0,24,0,5052,0,0,0,0,0,0,0,0,24,0,0,48,0,0,0,0,0,0,0,95,48,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0
NSI20110119,North Stradbroke,-27.345,153.562,2011-01-19 10:00:00,2011,1,19,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108,0,0,0,0,0,4655,0,0,0,8202,0,0,0,0,0,115,0,0,0,0,0,0,0,1330,0,0,0,0,5099,0,0,0,0,0,0,0,443,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,3768,0,0,0,0,0,222,3547,0,0,0,0,0,0,0,0,15961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,222,0,0,222,0,0,0,0,19064,0,0,0,0,0,0,0,0,222,0,0,443,23941,0,0,0,0,0,0,4433,35,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0
YON20110118,Yongala,-19.30847,147.61842,2011-01-18 11:30:00,2011,1,18,11:30:00,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5587,0,0,0,0,0,0,43,0,0,41691,0,0,0,0,0,0,0,0,0,0,0,0,0,645,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,4943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,344,0,0,215,0,0,215,0,0,0,0,42550,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,1074,430,0,0,0,0,0,0,860,0,0,0,0,0,0,0,0,0,0,0
NSI20101215,North Stradbroke,-27.345,153.562,2010-12-16 08:30:00,2010,12,16,08:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,466,0,0,0,3724,0,0,0,0,0,310,0,0,0,0,0,0,0,1241,0,0,0,0,2586,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,1552,0,0,0,0,0,0,362,0,0,0,0,0,0,0,466,4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,0,10,155,0,0,0,0,0,0,0,15311,155,0,0,0,0,0,0,0,1552,0,0,414,931,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20101215,Rottnest Island,-32,115.41667,2010-12-15 10:20:00,2010,12,15,10:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,346,0,0,0,0,0,0,0,0,0,5089,0,0,0,0,0,0,0,0,0,0,53,27,0,986,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,27,853,0,27,0,0,0,0,53,0,0,0,0,0,0,0,0,453,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,27,0,213,0,0,27,0,53,53,0,1279,53,0,0,0,0,0,80,0,293,0,0,27,53,0,0,0,0,0,0,240,80,0,0,0,0,0,0,80,0,0,0,107,0,133,0,0,0,0,0
MAI20101214,Maria Island,-42.59667,148.23333,2010-12-14 11:05:00,2010,12,14,11:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845,0,0,0,31820,0,0,0,0,0,0,0,0,0,0,0,0,0,4150,0,0,0,0,3228,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,2767,0,922,0,0,0,0,0,0,0,0,0,0,0,0,184,25824,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,154,0,17985,0,0,0,0,0,0,0,0,922,0,0,922,0,0,0,0,0,0,0,0,3228,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0
PHB20101213,Port Hacking,-34.11923,151.22667,2010-12-14 09:30:00,2010,12,14,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9085,0,0,0,0,0,0,0,0,0,0,0,0,0,1688,0,0,0,0,322,0,0,0,0,0,322,0,0,0,0,0,0,2251,0,0,241,0,0,0,0,0,0,0,161,0,241,0,0,0,0,0,0,0,0,0,0,0,0,402,2252,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,121,0,0,0,0,0,0,0,0,0,0,-999,0,0,322,0,0,14070,0,80,80,0,21708,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,643,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0
KAI20101213,Kangaroo Island,-35.83217,136.44733,2010-12-14 08:30:00,2010,12,14,08:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,51,0,354,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,152,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11113,101,0,0,0,0,101,0,152,0,0,556,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0
YON20101208,Yongala,-19.30847,147.61842,2010-12-08 10:45:00,2010,12,8,10:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,605,0,0,0,0,0,81,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,101,0,0,0,0,50748,0,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,71,0,202,0,0,0,0,0,0,0,0,0
ROT20101124,Rottnest Island,-32,115.41667,2010-11-24 11:07:00,2010,11,24,11:07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0,0,0,0,73,0,0,0,0,0,0,10688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,48,24,48,0,0,0,0,48,0,0,0,0,0,0,0,0,242,48,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1454,0,0,24,0,0,0,0,24,0,0,2205,0,0,0,0,0,0,24,0,218,0,0,0,0,0,0,0,0,0,0,73,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
KAI20101120,Kangaroo Island,-35.83217,136.44733,2010-11-21 05:00:00,2010,11,21,05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,880,0,0,0,0,628,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,628,0,101,0,0,50,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,151,0,0,40600,0,0,0,0,0,0,0,0,377,0,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,0,0,50,0,0,0,0,0,0,0,0
NSI20101115,North Stradbroke,-27.345,153.562,2010-11-16 09:30:00,2010,11,16,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,63,0,0,0,1187,0,0,0,0,0,208,0,0,0,0,0,0,0,563,0,0,0,0,979,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,83,0,21,0,0,0,0,42,0,0,0,0,0,0,0,0,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,21,0,0,0,0,-999,0,0,0,0,0,0,0,21,0,0,1042,0,0,0,0,0,0,0,0,146,0,0,21,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,21,0,0,0,0,0,0,0,0
PHB20101110,Port Hacking,-34.11923,151.22667,2010-11-11 09:10:00,2010,11,11,09:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,3103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,-999,0,0,44,0,0,44,0,67,111,0,4101,0,0,0,0,0,0,0,0,89,0,0,155,89,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
NIN20101108,Ningaloo,-21.99,113.779,2010-11-08 15:00:00,2010,11,8,15:00:00,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,83,0,0,0,6708,0,0,0,0,0,42,0,0,0,0,0,0,0,1292,0,0,0,0,167,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,42,0,0,83,0,0,0,0,125,0,167,0,0,0,0,333,0,0,0,0,0,0,0,0,2124,83,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,333,0,8,0,0,0,83,0,0,0,0,8667,8,0,0,0,0,0,0,0,267,0,0,0,1167,0,0,0,0,0,0,625,125,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0
YON20101101,Yongala,-19.30847,147.61842,2010-11-01 11:45:00,2010,11,1,11:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,20,0,0,0,0,166,0,0,47927,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0
MAI20101027,Maria Island,-42.59667,148.23333,2010-10-27 12:50:00,2010,10,27,12:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,3872,0,0,0,0,0,0,0,0,0,0,0,0,0,755,0,0,0,0,1983,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,1039,0,0,0,0,472,0,0,5571,0,378,0,0,0,0,0,0,0,0,0,0,0,0,1322,113220,0,0,0,0,0,0,0,0,0,0,0,0,11331,0,0,9,0,0,0,0,0,0,0,0,0,0,-999,0,0,94,0,0,378,0,0,94,0,4060,0,0,0,0,0,0,0,0,2550,0,0,94,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0
PHB20101019,Port Hacking,-34.11923,151.22667,2010-10-20 10:40:00,2010,10,20,10:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,0,0,0,0,0,68,0,0,0,0,0,0,0,75,0,0,0,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,603,0,0,0,113,75,0,0,0,0,0,0,0,75,2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,113,0,0,0,0,2186,0,0,0,0,0,0,0,0,75,0,0,0,678,0,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20101018,North Stradbroke,-27.345,153.562,2010-10-18 10:00:00,2010,10,18,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,94,0,0,0,3763,0,0,0,0,0,4374,0,0,0,0,0,47,0,894,0,0,0,0,1740,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,894,0,0,0,0,0,0,423,0,0,0,0,0,0,0,235,5973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,5644,0,0,0,0,0,376,0,0,94,0,5738,0,0,0,0,0,0,0,0,893,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0
PHB20101013,Port Hacking,-34.11923,151.22667,2010-10-14 10:18:00,2010,10,14,10:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,667,0,0,0,0,0,0,0,1501,0,0,0,0,71,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,48,0,0,0,24,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1906,0,0,0,0,0,619,0,24,24,0,810,48,0,0,0,0,0,0,0,119,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2597,0,0,0,0,0,71,0,0,0,0,0
ESP20101013,Esperance,-33.93333,121.85,2010-10-13 08:15:00,2010,10,13,08:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,9220,0,0,0,0,0,0,93,0,0,0,0,47,0,978,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,140,140,0,0,0,0,233,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,-999,0,0,0,0,0,0,0,233,0,0,699,0,0,0,0,0,0,93,0,140,0,0,140,279,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0
MAI20101001,Maria Island,-42.59667,148.23333,2010-10-01 12:40:00,2010,10,1,12:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,195,0,0,0,0,0,0,0,0,0,0,20,0,0,78,0,0,0,0,78,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,195,0,0,0,0,20,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,254,0,0,0,0,0,0,0,0,0,39,0,0,937,0,0,0,0,0,0,0,0,20,0,0,0,0,-999,0,20,20,0,0,0,0,20,156,0,742,0,0,0,0,0,0,0,0,273,0,0,39,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0
