SAMPLE,NRS_CODE,TAXON_NAME,TAXON_PER_M3
14126,NSF20191024,"Serranidae subfam. Anthiinae",0.02
14126,NSF20191024,"Serranidae subfam. Epinephelinae",0.007
14126,NSF20191024,"Priacanthidae - undifferentiated",0.003
14126,NSF20191024,"Carangidae - undifferentiated",0.003
14126,NSF20191024,"Decapterus spp.",0.225
14126,NSF20191024,"Lutjanidae - undifferentiated",0.026
14126,NSF20191024,"Nemipteridae - undifferentiated",0.023
14126,NSF20191024,"Lethrinus spp.",0.03
14126,NSF20191024,"Cepola australis",0.003
14126,NSF20191024,"Liza argentea",0.003
14126,NSF20191024,"Labridae - undifferentiated",0.023
14126,NSF20191024,"Labridae: Scarinae - undifferentiated",0.01
14126,NSF20191024,"Callionymidae - undifferentiated",0.003
14126,NSF20191024,"Gobiidae - undifferentiated",0.003
14126,NSF20191024,"Scombridae - undifferentiated",0.013
14126,NSF20191024,"Scomber australasicus",0.017
14126,NSF20191024,"Nomeidae - undifferentiated",0.007
14126,NSF20191024,"Crossorhombus spp.",0.003
14126,NSF20191024,"Engyprosopon spp.",0.003
14126,NSF20191024,"Grammatobothus spp.",0.003
14126,NSF20191024,"Pseudorhombus spp.",0.003
14126,NSF20191024,"Soleidae - undifferentiated",0.003
14126,NSF20191024,"Tetraodontidae - undifferentiated",0.007
14126,NSF20191024,"Order Anguilliformes - undifferentiated",0.007
13794,ROT20191011,"Engraulis australis",0.003
13794,ROT20191011,"Myctophidae - undifferentiated",0.006
13794,ROT20191011,"Ophidiidae - undifferentiated",0.003
13794,ROT20191011,"Triglidae & Peristediidae - undifferentiated",0.003
13794,ROT20191011,"Nemipteridae - undifferentiated",0.006
13794,ROT20191011,"Mullidae - undifferentiated",0.012
13794,ROT20191011,"Labridae - undifferentiated",0.061
13794,ROT20191011,"Creedia spp.",0.003
13794,ROT20191011,"Tripterygiidae - undifferentiated",0.009
13794,ROT20191011,"Callionymidae - undifferentiated",0.003
13794,ROT20191011,"Monacanthidae - undifferentiated",0.003
13794,ROT20191011,""Superclass" Pisces - undifferentiated",0.006
13794,ROT20191011,"Engraulis australis",0.003
13794,ROT20191011,"Triglidae & Peristediidae - undifferentiated",0.003
13794,ROT20191011,"Mullidae - undifferentiated",0.003
13794,ROT20191011,"Labridae - undifferentiated",0.011
13794,ROT20191011,"Percophidae - undifferentiated",0.011
13794,ROT20191011,"Tripterygiidae - undifferentiated",0.009
13795,ROT20191104,""Superclass" Pisces - undifferentiated",0.004
13795,ROT20191104,"Engraulis australis",0.012
13795,ROT20191104,"Syngnathidae - undifferentiated",0.047
13795,ROT20191104,"Sillaginidae - undifferentiated",0.004
13795,ROT20191104,"Mullidae - undifferentiated",0.004
13795,ROT20191104,"Enoplosus armatus",0.004
13795,ROT20191104,"Pomacentridae - undifferentiated",0.004
13795,ROT20191104,"Labridae - undifferentiated",0.004
13795,ROT20191104,"Labridae: Odacinae - undifferentiated",0.004
13795,ROT20191104,"Percophidae - undifferentiated",0.004
13795,ROT20191104,"Tripterygiidae - undifferentiated",0.012
13795,ROT20191104,"Monacanthidae - undifferentiated",0.027
13795,ROT20191104,""Superclass" Pisces - undifferentiated",0.004
13795,ROT20191104,"Sardinops sagax",0.004
13795,ROT20191104,"Sillaginidae - undifferentiated",0.007
13795,ROT20191104,"Carangidae - undifferentiated",0.011
13795,ROT20191104,"Labridae - undifferentiated",0.014
13795,ROT20191104,"Labridae: Odacinae - undifferentiated",0.004
13795,ROT20191104,"Percophidae - undifferentiated",0.007
13795,ROT20191104,"Callionymidae - undifferentiated",0.007
13795,ROT20191104,"Monacanthidae - undifferentiated",0.014
13796,PHB20191028,""Superclass" Pisces - undifferentiated",0.004
13796,PHB20191028,"Sardinops sagax",0.04
13796,PHB20191028,"Gonostomatidae - undifferentiated",0.004
13796,PHB20191028,"Myctophidae - undifferentiated",0.004
13796,PHB20191028,"Macroramphosus spp.",0.11
13796,PHB20191028,"Triglidae & Peristediidae - undifferentiated",0.007
13796,PHB20191028,"Platycephalidae - undifferentiated",0.007
13796,PHB20191028,"Sillago flindersi",0.007
13796,PHB20191028,"Trachurus novaezelandiae",0.415
13796,PHB20191028,"Pseudocaranx georgianus",0.044
13796,PHB20191028,"Arripis trutta",0.004
13796,PHB20191028,"Pomacentridae - undifferentiated",0.026
13796,PHB20191028,"Cepola australis",0.004
13796,PHB20191028,"Liza argentea",0.004
13796,PHB20191028,"Labridae - undifferentiated",0.007
13796,PHB20191028,"Nomeidae - undifferentiated",0.004
13796,PHB20191028,"Lophonectes gallus",0.015
13798,MAI20191121,"Moridae - undifferentiated",0.02
13798,MAI20191121,"Lepidotrigla spp.",0.003
13798,MAI20191121,"Moridae - undifferentiated",0.026
13799,MAI20191210,""Superclass" Pisces - undifferentiated",0.003
13799,MAI20191210,"Lepidotrigla spp.",0.008
13799,MAI20191210,"Platycephalidae - undifferentiated",0.006
13799,MAI20191210,"Tetragonurus spp.",0.003
13799,MAI20191210,"Monacanthidae - undifferentiated",0.006
13799,MAI20191210,"Platycephalidae - undifferentiated",0.007
13800,NSI20191220,""Superclass" Pisces - undifferentiated",0.003
13800,NSI20191220,"Myctophidae - undifferentiated",0.01
13800,NSI20191220,"Platycephalidae - undifferentiated",0.003
13800,NSI20191220,"Carangidae - undifferentiated",0.007
13800,NSI20191220,"Decapterus spp.",0.007
13800,NSI20191220,"Nemipteridae - undifferentiated",0.003
13800,NSI20191220,"Chaetodontidae - undifferentiated",0.003
13800,NSI20191220,"Labridae - undifferentiated",0.003
13800,NSI20191220,"Scombridae - undifferentiated",0.066
14127,NSF20191220,"Etrumeus teres",0.008
14127,NSF20191220,"Sardinops sagax",0.004
14127,NSF20191220,"Myctophidae - undifferentiated",0.004
14127,NSF20191220,"Fistulariidae - undifferentiated",0.004
14127,NSF20191220,"Centriscidae - undifferentiated",0.004
14127,NSF20191220,"Platycephalidae - undifferentiated",0.008
14127,NSF20191220,"Sillago robusta",0.004
14127,NSF20191220,"Sillago flindersi",0.004
14127,NSF20191220,"Trachurus novaezelandiae",0.008
14127,NSF20191220,"Lutjanidae - undifferentiated",0.008
14127,NSF20191220,"Nemipteridae - undifferentiated",0.012
14127,NSF20191220,"Labridae - undifferentiated",0.019
14127,NSF20191220,"Trichonotus spp.",0.004
14127,NSF20191220,"Limnichthys spp.",0.004
14127,NSF20191220,"Petroscirtes lupus",0.016
14127,NSF20191220,"Callionymidae - undifferentiated",0.012
14127,NSF20191220,"Gobiidae - undifferentiated",0.039
14127,NSF20191220,"Siganus spp.",0.004
14127,NSF20191220,"Scombridae - undifferentiated",0.004
14127,NSF20191220,"Nomeidae - undifferentiated",0.004
14127,NSF20191220,"Asterorhombus spp.",0.004
14127,NSF20191220,"Engyprosopon spp.",0.07
14127,NSF20191220,"Cynoglossidae - undifferentiated",0.012
14127,NSF20191220,"Order Anguilliformes - undifferentiated",0.004
13801,NSI20200122,""Superclass" Pisces - undifferentiated",0.008
13801,NSI20200122,"Etrumeus teres",0.023
13801,NSI20200122,"Engraulis australis",0.112
13801,NSI20200122,"Synodontidae - undifferentiated",0.004
13801,NSI20200122,"Myctophidae - undifferentiated",0.008
13801,NSI20200122,"Scorpaenidae - undifferentiated",0.042
13801,NSI20200122,"Platycephalus fuscus",0.008
13801,NSI20200122,"Platycephalidae - undifferentiated",0.012
13801,NSI20200122,"Dactyloptena spp.",0.004
13801,NSI20200122,"Serranidae subfam. Anthiinae",0.015
13801,NSI20200122,"Priacanthidae - undifferentiated",0.004
13801,NSI20200122,"Apogonidae - undifferentiated",0.008
13801,NSI20200122,"Sillago robusta",0.012
13801,NSI20200122,"Carangidae - undifferentiated",0.023
13801,NSI20200122,"Trachurus novaezelandiae",0.008
13801,NSI20200122,"Decapterus spp.",0.039
13801,NSI20200122,"Lutjanidae - undifferentiated",0.05
13801,NSI20200122,"Nemipteridae - undifferentiated",0.089
13801,NSI20200122,"Gerres subfasciatus",0.004
13801,NSI20200122,"Lethrinus spp.",0.008
13801,NSI20200122,"Mullidae - undifferentiated",0.008
13801,NSI20200122,"Chaetodontidae - undifferentiated",0.008
13801,NSI20200122,"Pomacanthidae - undifferentiated",0.004
13801,NSI20200122,"Sphyraena spp.",0.015
13801,NSI20200122,"Labridae - undifferentiated",0.031
13801,NSI20200122,"Labridae: Scarinae - undifferentiated",0.004
13801,NSI20200122,"Opistognathidae - undifferentiated",0.008
13801,NSI20200122,"Creedia spp.",0.008
13801,NSI20200122,"Plagiotremus spp.",0.004
13801,NSI20200122,"Callionymidae - undifferentiated",0.035
13801,NSI20200122,"Gobiidae - undifferentiated",0.023
13801,NSI20200122,"Acanthuridae - undifferentiated",0.031
13801,NSI20200122,"Scombridae - undifferentiated",0.216
13801,NSI20200122,"Crossorhombus spp.",0.012
13801,NSI20200122,"Engyprosopon spp.",0.123
13801,NSI20200122,"Grammatobothus spp.",0.027
13801,NSI20200122,"Pseudorhombus spp.",0.004
13801,NSI20200122,"Samaridae - undifferentiated",0.004
13801,NSI20200122,"Cynoglossidae - undifferentiated",0.031
13801,NSI20200122,"Ostraciidae - undifferentiated",0.004
13801,NSI20200122,"Tetraodontidae - undifferentiated",0.004
13801,NSI20200122,"Order Anguilliformes - undifferentiated",0.012
14128,NSF20200122,""Superclass" Pisces - undifferentiated",0.004
14128,NSF20200122,"Etrumeus teres",0.011
14128,NSF20200122,"Sardinops sagax",0.025
14128,NSF20200122,"Holocentridae - undifferentiated",0.004
14128,NSF20200122,"Scorpaenidae - undifferentiated",0.004
14128,NSF20200122,"Platycephalus fuscus",0.021
14128,NSF20200122,"Priacanthidae - undifferentiated",0.004
14128,NSF20200122,"Carangidae - undifferentiated",0.014
14128,NSF20200122,"Decapterus spp.",0.004
14128,NSF20200122,"Lutjanidae - undifferentiated",0.007
14128,NSF20200122,"Nemipteridae - undifferentiated",0.021
14128,NSF20200122,"Gerres subfasciatus",0.007
14128,NSF20200122,"Lethrinus spp.",0.014
14128,NSF20200122,"Pomacentridae - undifferentiated",0.004
14128,NSF20200122,"Sphyraena spp.",0.004
14128,NSF20200122,"Labridae - undifferentiated",0.007
14128,NSF20200122,"Trichonotus spp.",0.004
14128,NSF20200122,"Gobiidae - undifferentiated",0.014
14128,NSF20200122,"Scombridae - undifferentiated",0.014
14128,NSF20200122,"Engyprosopon spp.",0.004
14128,NSF20200122,"Grammatobothus spp.",0.004
13802,NSI20200228,""Superclass" Pisces - undifferentiated",0.005
13802,NSI20200228,"Engraulis australis",0.238
13802,NSI20200228,"Gonostomatidae - undifferentiated",0.01
13802,NSI20200228,"Synodontidae - undifferentiated",0.01
13802,NSI20200228,"Myctophidae - undifferentiated",0.005
13802,NSI20200228,"Bregmaceros spp.",0.01
13802,NSI20200228,"Scorpaenidae - undifferentiated",0.014
13802,NSI20200228,"Triglidae & Peristediidae - undifferentiated",0.005
13802,NSI20200228,"Platycephalidae - undifferentiated",0.01
13802,NSI20200228,"Serranidae subfam. Anthiinae",0.01
13802,NSI20200228,"Serranidae subfam. Epinephelinae",0.005
13802,NSI20200228,"Pseudochromidae - undifferentiated",0.005
13802,NSI20200228,"Apogonidae - undifferentiated",0.005
13802,NSI20200228,"Carangidae - undifferentiated",0.014
13802,NSI20200228,"Lutjanidae - undifferentiated",0.052
13802,NSI20200228,"Nemipteridae - undifferentiated",0.033
13802,NSI20200228,"Lethrinus spp.",0.024
13802,NSI20200228,"Chaetodontidae - undifferentiated",0.005
13802,NSI20200228,"Cirrhitidae - undifferentiated",0.005
13802,NSI20200228,"Labridae - undifferentiated",0.038
13802,NSI20200228,"Labridae: Scarinae - undifferentiated",0.005
13802,NSI20200228,"Schindleria spp.",0.005
13802,NSI20200228,"Callionymidae - undifferentiated",0.024
13802,NSI20200228,"Gobiidae - undifferentiated",0.019
13802,NSI20200228,"Scombridae - undifferentiated",0.038
13802,NSI20200228,"Crossorhombus spp.",0.024
13802,NSI20200228,"Engyprosopon spp.",0.038
13802,NSI20200228,"Grammatobothus spp.",0.029
13802,NSI20200228,"Cynoglossidae - undifferentiated",0.067
13802,NSI20200228,"Monacanthidae - undifferentiated",0.01
13802,NSI20200228,"Order Anguilliformes - undifferentiated",0.005
14129,NSF20200228,"Engraulis australis",0.018
14129,NSF20200228,"Gonostomatidae - undifferentiated",0.005
14129,NSF20200228,"Synodontidae - undifferentiated",0.009
14129,NSF20200228,"Bregmaceros spp.",0.009
14129,NSF20200228,"Ophidiidae - undifferentiated",0.009
14129,NSF20200228,"Platycephalidae - undifferentiated",0.014
14129,NSF20200228,"Pseudochromidae - undifferentiated",0.005
14129,NSF20200228,"Apogonidae - undifferentiated",0.005
14129,NSF20200228,"Sillago robusta",0.018
14129,NSF20200228,"Carangidae - undifferentiated",0.005
14129,NSF20200228,"Decapterus spp.",0.009
14129,NSF20200228,"Lutjanidae - undifferentiated",0.018
14129,NSF20200228,"Nemipteridae - undifferentiated",0.027
14129,NSF20200228,"Lethrinus spp.",0.009
14129,NSF20200228,"Chaetodontidae - undifferentiated",0.005
14129,NSF20200228,"Labridae - undifferentiated",0.027
14129,NSF20200228,"Labridae: Scarinae - undifferentiated",0.009
14129,NSF20200228,"Callionymidae - undifferentiated",0.041
14129,NSF20200228,"Gobiidae - undifferentiated",0.036
14129,NSF20200228,"Gempylidae - undifferentiated",0.005
14129,NSF20200228,"Scombridae - undifferentiated",0.018
14129,NSF20200228,"Crossorhombus spp.",0.072
14129,NSF20200228,"Engyprosopon spp.",0.258
14129,NSF20200228,"Grammatobothus spp.",0.009
14129,NSF20200228,"Samaridae - undifferentiated",0.018
14129,NSF20200228,"Cynoglossidae - undifferentiated",0.081
14129,NSF20200228,"Monacanthidae - undifferentiated",0.005
13803,KAI20191127,"Engraulidae - undifferentiated",0.003
13803,KAI20191127,"Antennariidae - undifferentiated",0.003
13803,KAI20191127,"Scomberesox saurus",0.003
13803,KAI20191127,"Coryphaena spp.",0.003
13803,KAI20191127,"Emmelichthys nitidus",0.006
13803,KAI20191127,"Pempheris spp.",0.003
13803,KAI20191127,"Mugilidae - undifferentiated",0.017
13803,KAI20191127,"Clinidae - undifferentiated",0.091
13803,KAI20191127,"Asterorhombus spp.",0.003
13803,KAI20191127,"Molidae - undifferentiated",0.017
13803,KAI20191127,"Engraulidae - undifferentiated",0.006
13803,KAI20191127,"Scomberesox saurus",0.003
13803,KAI20191127,"Triglidae & Peristediidae - undifferentiated",0.014
13803,KAI20191127,"Lepidotrigla spp.",0.011
13803,KAI20191127,"Platycephalus fuscus",0.006
13803,KAI20191127,"Pseudocaranx georgianus",0.011
13803,KAI20191127,"Seriola spp.",0.003
13803,KAI20191127,"Coryphaena spp.",0.014
13803,KAI20191127,"Emmelichthys nitidus",0.008
13803,KAI20191127,"Pempheris spp.",0.006
13803,KAI20191127,"Kyphosus spp.",0.008
13803,KAI20191127,"Mugilidae - undifferentiated",0.023
13803,KAI20191127,"Clinidae - undifferentiated",0.118
13803,KAI20191127,"Xiphias gladius",0.003
13803,KAI20191127,"Asterorhombus spp.",0.003
13803,KAI20191127,"Pseudorhombus spp.",0.006
13803,KAI20191127,"Molidae - undifferentiated",0.011
13804,PHB20191118,"Sardinops sagax",0.006
13804,PHB20191118,"Gonostomatidae - undifferentiated",0.003
13804,PHB20191118,"Myctophidae - undifferentiated",0.048
13804,PHB20191118,"Genypterus spp.",0.003
13804,PHB20191118,"Macroramphosus spp.",0.042
13804,PHB20191118,"Triglidae & Peristediidae - undifferentiated",0.032
13804,PHB20191118,"Platycephalus fuscus",0.013
13804,PHB20191118,"Platycephalidae - undifferentiated",0.003
13804,PHB20191118,"Dinolestes lewini",0.003
13804,PHB20191118,"Trachurus novaezelandiae",0.151
13804,PHB20191118,"Pseudocaranx georgianus",0.023
13804,PHB20191118,"Arripis trutta",0.016
13804,PHB20191118,"Chrysophrys auratus",0.003
13804,PHB20191118,"Atypichthys strigatus",0.042
13804,PHB20191118,"Enoplosus armatus",0.006
13804,PHB20191118,"Pomacentridae - undifferentiated",0.039
13804,PHB20191118,"Labridae - undifferentiated",0.003
13804,PHB20191118,"Callionymidae - undifferentiated",0.003
13804,PHB20191118,"Gobiidae - undifferentiated",0.003
13804,PHB20191118,"Scomber australasicus",0.006
13804,PHB20191118,"Lophonectes gallus",0.042
13805,NSI20200528,""Superclass" Pisces - undifferentiated",0.003
13805,NSI20200528,"Gonostomatidae - undifferentiated",0.003
13805,NSI20200528,"Synodontidae - undifferentiated",0.003
13805,NSI20200528,"Myctophidae - undifferentiated",0.013
13805,NSI20200528,"Evermannellidae - undifferentiated",0.003
13805,NSI20200528,"Serranidae subfam. Anthiinae",0.023
13805,NSI20200528,"Gobiidae - undifferentiated",0.007
13805,NSI20200528,"Microdesmidae - undifferentiated",0.003
14130,NSF20200528,"Engraulis australis",0.004
14130,NSF20200528,"Gonostomatidae - undifferentiated",0.004
14130,NSF20200528,"Melanostomiidae - undifferentiated",0.008
14130,NSF20200528,"Malacosteidae - undifferentiated",0.004
14130,NSF20200528,"Myctophidae - undifferentiated",0.065
14130,NSF20200528,"Bregmaceros spp.",0.004
14130,NSF20200528,"Scorpaenidae - undifferentiated",0.004
14130,NSF20200528,"Triglidae & Peristediidae - undifferentiated",0.008
14130,NSF20200528,"Serranidae subfam. Anthiinae",0.004
14130,NSF20200528,"Carangidae - undifferentiated",0.004
14130,NSF20200528,"Chrysophrys auratus",0.004
14130,NSF20200528,"Cirrhitidae - undifferentiated",0.004
14130,NSF20200528,"Gobiidae - undifferentiated",0.004
14130,NSF20200528,"Gempylidae - undifferentiated",0.008
14130,NSF20200528,"Cynoglossidae - undifferentiated",0.004
13806,PHA20140911,"Sardinops sagax",0.006
13806,PHA20140911,"Monacanthidae - undifferentiated",0.006
13806,PHA20140911,"Sardinops sagax",0.006
13807,PHA20141021,""Superclass" Pisces - undifferentiated",0.003
13807,PHA20141021,"Myctophidae - undifferentiated",0.003
13807,PHA20141021,"Platycephalidae - undifferentiated",0.01
13807,PHA20141021,"Sillago flindersi",0.008
13807,PHA20141021,"Trachurus novaezelandiae",0.005
13807,PHA20141021,"Pseudorhombus spp.",0.003
13808,PHA20150630,"Sardinops sagax",0.006
13808,PHA20150630,"Myctophidae - undifferentiated",0.006
13808,PHA20150630,"Trachurus novaezelandiae",0.006
13808,PHA20150630,"Mugilidae - undifferentiated",0.006
13808,PHA20150630,"Lophonectes gallus",0.006
13808,PHA20150630,"Sillago flindersi",0.005
13808,PHA20150630,"Trachurus novaezelandiae",0.005
13809,PHA20150723,"Sardinops sagax",0.034
13809,PHA20150723,"Platycephalidae - undifferentiated",0.015
13809,PHA20150723,"Sillago flindersi",0.024
13809,PHA20150723,"Mullidae - undifferentiated",0.01
13809,PHA20150723,"Scorpis spp.",0.01
13809,PHA20150723,"Sardinops sagax",0.021
13809,PHA20150723,"Sillago flindersi",0.016
13809,PHA20150723,"Trachurus novaezelandiae",0.004
13809,PHA20150723,"Scorpis spp.",0.004
13809,PHA20150723,"Cepola australis",0.008
13809,PHA20150723,"Liza argentea",0.004
13809,PHA20150723,"Labridae - undifferentiated",0.004
13809,PHA20150723,"Lophonectes gallus",0.008
13810,PHA20151013,"Sardinops sagax",0.011
13810,PHA20151013,"Hime spp.",0.004
13810,PHA20151013,"Macroramphosus spp.",0.046
13810,PHA20151013,"Triglidae & Peristediidae - undifferentiated",0.004
13810,PHA20151013,"Platycephalidae - undifferentiated",0.011
13810,PHA20151013,"Trachurus novaezelandiae",0.021
13810,PHA20151013,"Pseudocaranx georgianus",0.004
13810,PHA20151013,"Mullidae - undifferentiated",0.004
13810,PHA20151013,"Atypichthys strigatus",0.004
13810,PHA20151013,"Pomacentridae - undifferentiated",0.004
13810,PHA20151013,"Scomber australasicus",0.021
13810,PHA20151013,"Lophonectes gallus",0.004
13810,PHA20151013,""Superclass" Pisces - undifferentiated",0.004
